MatchID,Date,HomeTeam,AwayTeam,Venue,Tournament,Round,HomeScore,AwayScore,HomeTriesScored,AwayTriesScored,HomePossession%,AwayPossession%,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PlayerName,PlayerTeam,PlayerPosition,PlayerNationality,PlayerAge,PlayerCaps,PlayerTries,PlayerConversions,PlayerPenalties,PlayerYellowCards,PlayerRedCards,TacklesMade,TacklesMissed,MetresCarried,Result
1107,2016-08-15,Romania Rugby,Georgia Rugby,,Rugby World Cup,8,0,19,0,1,52,48,0,0,0,0,Hugo Dupont,Georgia Rugby,Blindside Flanker,Georgia,27,106,0,0,0,0,0,10,8,158,Away Win
1108,2023-06-23,Japan Brave Blossoms,Romania Rugby,"Ellis Park, Johannesburg",Rugby World Cup,3,53,22,7,2,41,59,0,1,0,0,Lucas Doris,Japan Brave Blossoms,Openside Flanker,Australia,28,,0,0,0,0,0,18,8,34,Home Win
1109,2017-12-27,Australia Wallabies,Spain Rugby,"Twickenham, London",Rugby World Cup,7,43,67,5,8,59,41,0,0,0,0,Charles Lowe,Australia Wallabies,Inside Centre,Australia,26,114,2,0,0,0,0,10,8,161,Away Win
1110,2023-12-21,Australia Wallabies,Canada Rugby,"Stadium Australia, Sydney",World Rugby U20 Championship,2,46,67,5,8,63,37,1,0,0,0,Malcolm Taylor,Australia Wallabies,Loosehead Prop,Australia,19,86,0,0,0,0,0,5,4,174,Away Win
1111,2023-07-08,Canada Rugby,Scotland Rugby,"Estadio Jose Amalfitani, Buenos Aires",,5,18,51,0,6,45,55,2,0,0,0,Faf Doris,Scotland Rugby,Fly-half,Scotland,26,70,1,5,1,0,0,,2,44,Away Win
1112,2015-03-11,Georgia Rugby,Ireland Rugby,"National Stadium, Tokyo",Rugby World Cup,5,63,57,7,8,45,55,0,2,0,0,Justin Hogg,Georgia Rugby,Openside Flanker,Georgia,27,12,2,0,0,0,0,10,5,92,Home Win
1113,2018-11-20,Samoa Rugby,Uruguay Rugby,"Mikheil Meskhi Stadium, Tbilisi",Pacific Nations Cup,4,9,31,0,5,52,48,0,0,0,0,Oliver Ntamack,Uruguay Rugby,Fullback,Argentina,,84,1,0,2,0,0,5,8,136,Away Win
1114,2017-01-15,Italy Rugby,England Rugby,"Apia Park, Samoa",The Rugby Championship,1,23,11,1,1,52,48,0,1,0,0,Antoine Faletau,England Rugby,Blindside Flanker,New Zealand,26,3,3,0,0,0,0,20,1,149,Home Win
1115,2021-11-01,Georgia Rugby,Tonga Rugby,"Murrayfield, Edinburgh",Six Nations,4,29,37,2,6,44,56,0,1,0,0,Hamish Hogg,Tonga Rugby,Tighthead Prop,Tonga,28,16,0,0,0,0,0,17,8,21,Away Win
1116,2018-02-06,Scotland Rugby,Japan Brave Blossoms,"ANZ National Stadium, Suva",Rugby Europe Championship,1,62,52,8,7,37,63,0,0,0,1,Cian Brown,Japan Brave Blossoms,Lock,New Zealand,26,80,0,0,0,0,0,14,5,157,Home Win
1117,2019-06-05,Scotland Rugby,Georgia Rugby,"ANZ National Stadium, Suva",World Rugby U20 Championship,6,67,51,7,7,50,50,0,0,0,0,Callum de Klerk,Scotland Rugby,Inside Centre,Australia,22,114,0,0,0,0,0,16,,148,Home Win
1118,2021-04-25,Ireland Rugby,Tonga Rugby,"National Stadium, Tokyo",World Rugby U20 Championship,5,23,43,2,7,51,49,0,0,1,1,Mason Watson,Ireland Rugby,Tighthead Prop,South Africa,31,23,1,0,0,0,0,11,0,56,Away Win
1119,2015-11-11,Georgia Rugby,South Africa Springboks,"Ellis Park, Johannesburg",World Rugby U20 Championship,5,37,59,4,8,47,53,0,0,0,0,Josh Curry,South Africa Springboks,Blindside Flanker,South Africa,30,105,2,0,0,0,0,19,0,128,Away Win
1120,2021-06-24,France XV,Argentina Pumas,"Ellis Park, Johannesburg",Autumn Internationals,8,39,24,7,3,36,64,0,0,0,0,Kieran de Klerk,France XV,Fullback,France,30,24,3,0,4,1,0,9,1,55,Home Win
1121,2019-03-24,Australia Wallabies,Canada Rugby,"ANZ National Stadium, Suva",The Rugby Championship,8,10,21,1,3,35,65,0,1,0,0,Lucas Johnson,Australia Wallabies,Number 8,Fiji,23,116,0,0,0,0,0,3,,123,Away Win
1122,2021-04-26,South Africa Springboks,Canada Rugby,"Murrayfield, Edinburgh",Rugby Europe Championship,7,37,14,5,1,59,41,0,1,0,0,Callum Smith,Canada Rugby,Inside Centre,New Zealand,32,96,0,0,0,0,0,0,6,167,Home Win
1123,2024-05-22,Romania Rugby,Samoa Rugby,"Principality Stadium, Cardiff",Rugby Europe Championship,4,51,59,6,8,46,54,0,0,1,0,Henry Furlong,Samoa Rugby,Lock,Samoa,21,58,1,0,0,0,0,10,8,,Away Win
1124,2016-05-08,Italy Rugby,England Rugby,"Stadium Australia, Sydney",Rugby World Cup,1,50,46,6,6,57,43,2,0,0,0,Liam Barrett,England Rugby,Right Wing,South Africa,29,85,2,0,0,0,0,,8,,Home Win
1125,2021-10-07,Samoa Rugby,Italy Rugby,"Estadio Jose Amalfitani, Buenos Aires",Rugby World Cup,2,19,62,1,8,46,54,2,0,0,0,Liam de Klerk,Italy Rugby,Tighthead Prop,Argentina,35,53,0,0,0,0,0,10,1,131,Away Win
1126,2022-10-28,Fiji Rugby,Uruguay Rugby,"Eden Park, Auckland",Autumn Internationals,2,41,20,4,1,42,58,1,0,0,0,Beauden Williams,Uruguay Rugby,Openside Flanker,Uruguay,23,87,2,0,0,0,0,15,5,90,Home Win
1127,2018-04-07,Scotland Rugby,Japan Brave Blossoms,"Stadio Olimpico, Rome",Six Nations,6,25,20,2,1,50,50,0,1,0,0,Jamie Dupont,Japan Brave Blossoms,Number 8,Australia,24,115,2,0,0,0,1,16,4,101,Home Win
1128,2016-12-17,Australia Wallabies,Uruguay Rugby,"Murrayfield, Edinburgh",The Rugby Championship,1,6,21,0,3,54,46,1,0,0,0,Finn Russell,Uruguay Rugby,Openside Flanker,Argentina,27,27,3,0,0,0,0,12,4,115,Away Win
1129,2017-12-05,Tonga Rugby,Wales Rugby,"Murrayfield, Edinburgh",Rugby Europe Championship,1,30,47,2,6,51,49,0,0,0,0,Lucas Porter,Tonga Rugby,Tighthead Prop,New Zealand,24,8,1,0,0,0,0,20,1,115,Away Win
1130,2024-10-21,Spain Rugby,Wales Rugby,"ANZ National Stadium, Suva",Pacific Nations Cup,3,36,44,4,5,59,41,0,1,0,0,Cheslin Faletau,Spain Rugby,Left Wing,Spain,20,79,3,0,0,0,0,5,5,58,Away Win
1131,2022-07-06,Romania Rugby,USA Eagles,"Twickenham, London",Rugby Europe Championship,1,29,34,2,3,58,42,0,0,0,0,James Smith,USA Eagles,Outside Centre,South Africa,27,51,0,0,0,0,0,2,6,79,Away Win
1132,2022-09-09,Fiji Rugby,USA Eagles,"Estadio Jose Amalfitani, Buenos Aires",Autumn Internationals,3,69,29,8,2,63,37,0,0,0,0,Justin Kolbe,USA Eagles,Outside Centre,,,12,3,0,0,0,0,4,4,2,Home Win
1133,2015-07-26,Uruguay Rugby,Japan Brave Blossoms,"Aviva Stadium, Dublin",Pacific Nations Cup,4,9,58,0,8,48,52,0,0,0,0,Tadhg Williams,Japan Brave Blossoms,Openside Flanker,New Zealand,28,81,1,0,0,0,0,19,4,72,Away Win
1134,2024-08-07,Georgia Rugby,Argentina Pumas,"Stadium Australia, Sydney",Rugby World Cup,3,0,50,0,8,43,57,0,0,0,0,Rory Dupont,Georgia Rugby,Openside Flanker,Georgia,23,40,3,0,0,1,0,1,5,20,Away Win
1135,2016-12-08,Tonga Rugby,New Zealand All Blacks,"Principality Stadium, Cardiff",Rugby Europe Championship,8,32,18,3,0,38,62,0,2,0,0,Kieran Henshaw,New Zealand All Blacks,Inside Centre,New Zealand,33,6,0,0,0,0,0,6,5,13,Home Win
1136,2015-10-26,Scotland Rugby,New Zealand All Blacks,"Apia Park, Samoa",Autumn Internationals,3,36,5,5,1,56,44,0,1,1,0,Ethan Porter,Scotland Rugby,Scrum-half,New Zealand,23,,0,0,0,0,0,17,5,112,Home Win
1137,2018-10-06,Canada Rugby,Uruguay Rugby,"Estadio Jose Amalfitani, Buenos Aires",The Rugby Championship,6,51,23,7,4,49,51,0,0,0,0,Noah Lowe,Uruguay Rugby,Right Wing,Uruguay,25,47,1,0,0,0,0,17,6,48,Home Win
1138,2017-03-28,England Rugby,South Africa Springboks,"Eden Park, Auckland",Six Nations,2,49,30,7,3,61,39,0,0,0,0,Sean Lowe,England Rugby,Inside Centre,South Africa,30,10,0,0,0,1,0,15,1,119,Home Win
1139,2015-12-03,Argentina Pumas,Canada Rugby,"Stadio Olimpico, Rome",The Rugby Championship,2,30,45,3,8,52,48,0,0,0,0,Lucas Doris,Argentina Pumas,Left Wing,Argentina,22,74,2,0,0,0,0,13,1,42,Away Win
1140,2020-07-25,Canada Rugby,Fiji Rugby,"ANZ National Stadium, Suva",Autumn Internationals,6,35,64,3,8,64,36,0,0,0,1,Beauden Lowe,Canada Rugby,Loosehead Prop,Canada,27,,1,0,0,1,0,9,3,54,Away Win
1141,2015-08-12,Ireland Rugby,France XV,"Twickenham, London",Six Nations,5,45,25,5,3,37,63,0,0,0,0,Finn Russell,France XV,Right Wing,Senegal,32,116,0,0,0,0,0,18,6,20,Home Win
1142,2021-01-10,Spain Rugby,New Zealand All Blacks,"Estadio Jose Amalfitani, Buenos Aires",Rugby World Cup,6,65,17,8,2,39,61,0,0,0,0,Romain Ntamack,Spain Rugby,Outside Centre,Spain,20,51,1,0,0,0,0,18,0,140,Home Win
1143,2023-10-24,Romania Rugby,Wales Rugby,"Estadio Jose Amalfitani, Buenos Aires",Six Nations,4,22,36,1,4,37,63,0,0,0,0,Richie Johnson,Wales Rugby,Blindside Flanker,Wales,27,79,3,0,0,0,0,7,3,175,Away Win
1144,2020-12-26,Japan Brave Blossoms,New Zealand All Blacks,"Ellis Park, Johannesburg",The Rugby Championship,8,60,12,7,0,41,59,0,0,0,0,Malcolm Caelan,Japan Brave Blossoms,Fullback,Japan,28,85,0,0,2,0,0,19,4,13,Home Win
1145,2018-07-17,Japan Brave Blossoms,Italy Rugby,"Apia Park, Samoa",Rugby World Cup,6,40,56,7,8,65,35,0,1,0,0,Alun Curry,Italy Rugby,Inside Centre,South Africa,30,21,0,0,0,0,0,20,4,60,Away Win
1146,2018-03-11,Canada Rugby,Argentina Pumas,"Mikheil Meskhi Stadium, Tbilisi",Autumn Internationals,3,8,48,1,6,39,61,0,0,0,0,Mason Caelan,Canada Rugby,Scrum-half,Canada,22,88,1,0,0,0,0,16,2,110,Away Win
1147,2020-03-24,France XV,Wales Rugby,"Eden Park, Auckland",Rugby Europe Championship,6,49,54,6,6,63,37,0,0,0,0,Noah Doris,France XV,Fly-half,France,21,79,2,4,4,0,0,7,0,91,Away Win
1148,2017-04-08,Uruguay Rugby,Ireland Rugby,"Eden Park, Auckland",Autumn Internationals,1,37,43,4,6,59,41,0,0,1,0,Siya Watson,Ireland Rugby,Fullback,South Africa,29,32,3,0,3,0,0,12,5,100,Away Win
1149,2023-09-13,South Africa Springboks,Argentina Pumas,"Apia Park, Samoa",Rugby World Cup,7,55,9,8,0,63,37,0,1,0,0,Hugo Henshaw,South Africa Springboks,Number 8,South Africa,28,12,0,0,0,0,0,17,2,100,Home Win
1150,2016-02-23,Australia Wallabies,France XV,"Murrayfield, Edinburgh",World Rugby U20 Championship,6,19,59,1,8,47,53,0,0,0,0,Ethan Johnson,Australia Wallabies,Outside Centre,,28,92,0,0,0,0,0,14,,160,Away Win
1151,2018-04-19,New Zealand All Blacks,USA Eagles,"ANZ National Stadium, Suva",Autumn Internationals,8,33,47,6,7,43,57,0,0,0,0,Pieter Jones,New Zealand All Blacks,Tighthead Prop,New Zealand,28,110,0,0,0,0,0,9,5,22,Away Win
1152,2024-06-02,Australia Wallabies,Uruguay Rugby,"Ellis Park, Johannesburg",Rugby Europe Championship,5,49,34,5,5,61,39,0,0,0,0,Josh Faletau,Uruguay Rugby,Scrum-half,Argentina,24,27,1,0,0,0,0,20,8,22,Home Win
1153,2017-10-19,Spain Rugby,Samoa Rugby,"Murrayfield, Edinburgh",Pacific Nations Cup,8,47,17,7,2,35,65,0,0,0,0,Charles Jones,Spain Rugby,Blindside Flanker,Argentina,27,45,1,0,0,0,0,9,,17,Home Win
1154,2018-06-27,New Zealand All Blacks,Wales Rugby,"Stadium Australia, Sydney",World Rugby U20 Championship,8,42,15,7,0,49,51,1,0,0,0,Josh Ntamack,Wales Rugby,Fly-half,Wales,28,93,2,4,4,0,0,,5,16,Home Win
1155,2019-12-28,Spain Rugby,France XV,"Stadium Australia, Sydney",World Rugby U20 Championship,1,23,42,4,6,49,51,1,0,0,0,Callum Williams,France XV,Number 8,France,24,65,0,0,0,0,0,4,3,87,Away Win
1156,2015-08-13,Ireland Rugby,Scotland Rugby,"Apia Park, Samoa",Rugby Europe Championship,2,18,28,0,4,45,55,0,0,0,0,Stuart Doris,Scotland Rugby,Lock,Scotland,34,82,1,0,0,0,0,8,8,81,Away Win
1157,2023-06-09,Canada Rugby,Samoa Rugby,"Twickenham, London",World Rugby U20 Championship,5,27,18,3,2,52,48,0,0,0,0,James Williams,Canada Rugby,Openside Flanker,New Zealand,28,51,1,0,0,0,0,20,7,157,Home Win
1158,2016-12-15,Romania Rugby,Ireland Rugby,"Ellis Park, Johannesburg",Autumn Internationals,5,44,59,7,7,63,37,0,1,0,0,Hugo Russell,Ireland Rugby,Loosehead Prop,New Zealand,22,9,3,0,0,0,0,5,4,89,Away Win
1159,2021-10-14,Canada Rugby,Georgia Rugby,"Stade de France, Paris",Pacific Nations Cup,4,54,18,8,2,41,59,1,0,0,0,Finn Carbery,Georgia Rugby,Left Wing,Georgia,29,10,3,0,0,0,0,10,8,24,Home Win
1160,2016-04-27,Uruguay Rugby,South Africa Springboks,"Twickenham, London",Pacific Nations Cup,1,18,23,2,2,54,46,0,0,0,0,Pieter Williams,South Africa Springboks,Fly-half,South Africa,23,2,3,1,2,0,0,1,0,,Away Win
1161,2021-07-18,Tonga Rugby,Italy Rugby,"Stade de France, Paris",World Rugby U20 Championship,3,50,32,7,2,64,36,0,0,0,0,Liam Williams,Tonga Rugby,Left Wing,Tonga,30,3,1,0,0,0,0,13,2,21,Home Win
1162,2022-07-12,Italy Rugby,Romania Rugby,"Stade de France, Paris",Six Nations,7,9,55,0,7,53,47,0,2,0,0,Owen Porter,Italy Rugby,Hooker,Argentina,31,19,2,0,0,0,0,19,1,62,Away Win
1163,2015-08-15,Fiji Rugby,Romania Rugby,"Estadio Jose Amalfitani, Buenos Aires",Autumn Internationals,6,48,32,6,5,36,64,0,0,0,0,Owen Caelan,Romania Rugby,Tighthead Prop,Romania,23,74,0,0,0,0,0,19,0,73,Home Win
1164,2024-12-05,France XV,Wales Rugby,"ANZ National Stadium, Suva",Autumn Internationals,6,23,25,2,4,60,40,0,0,1,1,Charles Doris,France XV,Openside Flanker,Senegal,30,31,3,0,0,0,0,18,5,13,Away Win
1165,2021-11-23,Canada Rugby,Scotland Rugby,"Principality Stadium, Cardiff",Autumn Internationals,5,18,58,2,8,49,51,0,0,0,1,Romain Lowe,Canada Rugby,Fullback,New Zealand,28,84,2,0,2,0,0,8,6,118,Away Win
1166,2015-02-01,Canada Rugby,New Zealand All Blacks,"Principality Stadium, Cardiff",Rugby World Cup,2,47,41,7,5,41,59,0,0,0,0,Henry Williams,Canada Rugby,Right Wing,Canada,30,78,1,0,0,0,0,20,2,28,Home Win
1167,2017-02-09,Fiji Rugby,Argentina Pumas,"Teufaiva Stadium, Tonga",,7,48,35,6,5,40,60,0,0,0,0,Lucas Taylor,Fiji Rugby,Scrum-half,Fiji,,99,3,0,0,0,0,14,4,,Home Win
1168,2019-03-23,South Africa Springboks,Italy Rugby,"Stadium Australia, Sydney",Autumn Internationals,1,63,65,8,7,58,42,1,1,0,0,Stuart Hogg,Italy Rugby,Fullback,Italy,26,46,2,0,2,0,0,20,1,93,Away Win
1169,2019-12-13,Tonga Rugby,Wales Rugby,"Mikheil Meskhi Stadium, Tbilisi",Rugby World Cup,6,52,5,7,1,41,59,0,2,0,0,Justin van der Merwe,Wales Rugby,Number 8,New Zealand,23,3,0,0,0,0,0,1,6,30,Home Win
1170,2017-08-21,England Rugby,South Africa Springboks,"Eden Park, Auckland",Autumn Internationals,1,30,10,3,2,63,37,0,1,0,0,Henry Russell,England Rugby,Fly-half,England,23,103,1,0,1,0,0,12,5,30,Home Win
1171,2017-07-06,France XV,Japan Brave Blossoms,"Apia Park, Samoa",The Rugby Championship,3,35,35,7,3,62,38,0,0,0,0,Liam Johnson,France XV,Fullback,France,23,12,2,0,3,0,0,15,2,52,Draw
1172,2019-06-14,Spain Rugby,England Rugby,"Eden Park, Auckland",Pacific Nations Cup,4,33,25,3,1,52,48,0,0,0,0,Henry van der Merwe,Spain Rugby,Tighthead Prop,Spain,26,88,3,0,0,0,0,1,0,165,Home Win
1173,2017-01-16,Canada Rugby,Australia Wallabies,"Estadio Jose Amalfitani, Buenos Aires",Rugby World Cup,2,22,62,3,7,56,44,1,0,0,0,Callum Curry,Canada Rugby,Fullback,New Zealand,28,29,0,0,3,0,0,13,2,55,Away Win
1174,2024-01-09,Ireland Rugby,South Africa Springboks,"Twickenham, London",Rugby World Cup,8,45,45,7,6,63,37,0,0,0,1,Hamish Kolbe,Ireland Rugby,Hooker,South Africa,,53,3,0,0,0,0,15,7,71,Draw
1175,2021-01-02,Romania Rugby,New Zealand All Blacks,"Murrayfield, Edinburgh",World Rugby U20 Championship,1,54,72,6,8,57,43,1,0,0,0,Rory Taylor,Romania Rugby,Blindside Flanker,France,30,38,1,0,0,0,0,15,,41,Away Win
1176,2015-11-03,Samoa Rugby,Uruguay Rugby,"Principality Stadium, Cardiff",World Rugby U20 Championship,6,66,6,8,0,57,43,1,0,0,0,James Watson,Samoa Rugby,Fullback,New Zealand,27,87,2,0,0,0,0,19,0,93,Home Win
1177,2018-12-25,Uruguay Rugby,Spain Rugby,"Stade de France, Paris",The Rugby Championship,6,26,48,4,8,46,54,0,0,0,0,Jamie Itoje,Spain Rugby,Outside Centre,Argentina,32,87,0,0,0,0,0,2,1,100,Away Win
1178,2019-07-22,USA Eagles,New Zealand All Blacks,"Estadio Jose Amalfitani, Buenos Aires",Six Nations,8,46,40,5,6,44,56,0,0,0,0,Finn Dupont,New Zealand All Blacks,Left Wing,New Zealand,25,83,2,0,0,0,0,16,8,113,Home Win
1179,2020-05-15,South Africa Springboks,Australia Wallabies,"Twickenham, London",Pacific Nations Cup,3,62,37,8,4,57,43,1,1,0,0,Mason Watson,Australia Wallabies,Lock,Fiji,37,48,1,0,0,0,0,10,5,37,Home Win
1180,2017-01-24,Georgia Rugby,Fiji Rugby,"Estadio Jose Amalfitani, Buenos Aires",Pacific Nations Cup,6,42,51,4,7,58,42,1,0,0,0,Hamish Brown,Georgia Rugby,Lock,Georgia,29,4,3,0,0,0,0,11,1,83,Away Win
1181,2023-07-07,Georgia Rugby,England Rugby,"Murrayfield, Edinburgh",The Rugby Championship,1,45,49,5,6,46,54,0,0,0,0,Benjamin Barrett,England Rugby,Inside Centre,New Zealand,23,114,3,0,0,0,0,14,4,41,Away Win
1182,2020-02-19,Uruguay Rugby,Canada Rugby,"Teufaiva Stadium, Tonga",Autumn Internationals,2,3,48,0,6,49,51,0,1,0,0,Hamish Russell,Canada Rugby,Loosehead Prop,New Zealand,,,2,0,0,0,0,17,7,57,Away Win
1183,2022-12-21,Italy Rugby,Australia Wallabies,"Stade de France, Paris",Rugby World Cup,2,32,54,4,7,53,47,0,0,0,1,Taulupe Furlong,Italy Rugby,Fly-half,South Africa,28,3,2,1,4,0,0,4,5,,Away Win
1184,2016-10-25,Wales Rugby,Australia Wallabies,"Twickenham, London",,6,29,36,5,4,53,47,0,0,0,0,Cheslin Johnson,Australia Wallabies,Hooker,New Zealand,26,28,1,0,0,0,0,17,8,136,Away Win
1185,2020-03-27,Samoa Rugby,Japan Brave Blossoms,"Murrayfield, Edinburgh",Pacific Nations Cup,6,13,23,2,4,62,38,0,0,0,0,Henry Williams,Samoa Rugby,Loosehead Prop,New Zealand,29,100,3,0,0,0,0,3,0,168,Away Win
1186,2024-04-06,Spain Rugby,Wales Rugby,"ANZ National Stadium, Suva",The Rugby Championship,1,13,20,1,2,40,60,1,1,0,0,Finn Doris,Spain Rugby,Loosehead Prop,Spain,28,68,1,0,0,0,0,5,8,1,Away Win
1187,2020-07-14,France XV,Wales Rugby,"Stade de France, Paris",Pacific Nations Cup,4,42,16,6,1,38,62,0,0,0,0,Siya Russell,France XV,Hooker,France,26,50,2,0,0,0,0,14,3,141,Home Win
1188,2016-07-15,New Zealand All Blacks,USA Eagles,"Estadio Jose Amalfitani, Buenos Aires",World Rugby U20 Championship,2,22,24,1,2,38,62,0,1,0,0,Callum Lowe,New Zealand All Blacks,Right Wing,New Zealand,23,52,0,0,0,0,0,15,4,148,Away Win
1189,2017-08-04,USA Eagles,Argentina Pumas,"Ellis Park, Johannesburg",The Rugby Championship,8,39,30,7,3,36,64,1,0,0,0,Richie Lowe,Argentina Pumas,Fly-half,,20,13,0,5,4,0,0,6,4,169,Home Win
1190,2022-06-28,France XV,Italy Rugby,"Principality Stadium, Cardiff",Autumn Internationals,8,15,3,0,0,50,50,0,0,0,0,Hamish Carbery,Italy Rugby,Scrum-half,Argentina,25,74,3,0,0,0,0,16,0,100,Home Win
1191,2020-12-19,Ireland Rugby,Tonga Rugby,"Eden Park, Auckland",Rugby Europe Championship,6,42,16,6,1,46,54,0,0,0,0,William Ntamack,Ireland Rugby,Hooker,South Africa,30,44,1,0,0,0,0,,6,,Home Win
1192,2016-12-22,France XV,USA Eagles,"Stade de France, Paris",The Rugby Championship,8,50,39,8,5,48,52,0,0,1,0,Tadhg Jones,France XV,Lock,Senegal,27,74,3,0,0,0,0,2,1,151,Home Win
1193,2023-06-07,Japan Brave Blossoms,Georgia Rugby,"Principality Stadium, Cardiff",Autumn Internationals,5,56,54,8,7,57,43,0,0,0,0,Justin van der Merwe,Georgia Rugby,Fly-half,Georgia,22,110,3,4,0,0,0,4,3,38,Home Win
1194,2017-05-22,Argentina Pumas,Fiji Rugby,"National Stadium, Tokyo",Six Nations,7,17,8,3,1,60,40,1,0,0,0,Kieran de Klerk,Argentina Pumas,Tighthead Prop,Argentina,27,4,2,0,0,0,0,17,,164,Home Win
1195,2016-07-27,Italy Rugby,Samoa Rugby,"Apia Park, Samoa",Rugby Europe Championship,3,24,7,3,1,42,58,0,1,0,0,Romain Barrett,Samoa Rugby,Tighthead Prop,Samoa,28,14,1,0,0,0,0,13,4,150,Home Win
1196,2022-12-12,Ireland Rugby,Tonga Rugby,"Stadio Olimpico, Rome",The Rugby Championship,1,12,9,0,0,44,56,0,0,0,0,Malcolm Smith,Ireland Rugby,Fullback,New Zealand,23,51,2,0,2,0,0,7,4,53,Home Win
1197,2022-12-14,England Rugby,USA Eagles,"Mikheil Meskhi Stadium, Tbilisi",Rugby Europe Championship,6,57,11,6,1,51,49,0,0,0,0,Noah Doris,USA Eagles,Loosehead Prop,New Zealand,27,83,1,0,0,0,0,4,0,102,Home Win
1198,2020-08-16,Ireland Rugby,Georgia Rugby,"Stadio Olimpico, Rome",World Rugby U20 Championship,3,46,18,4,2,41,59,0,0,0,0,Noah Hogg,Ireland Rugby,Left Wing,Ireland,27,79,1,0,0,0,0,6,4,179,Home Win
1199,2021-08-27,New Zealand All Blacks,Canada Rugby,"ANZ National Stadium, Suva",Autumn Internationals,2,23,34,3,3,50,50,0,0,0,0,Charles Johnson,Canada Rugby,Openside Flanker,Canada,22,102,1,0,0,0,0,7,,63,Away Win
1200,2024-05-03,Tonga Rugby,Georgia Rugby,"Ellis Park, Johannesburg",Pacific Nations Cup,1,6,43,0,5,65,35,0,1,0,0,Taulupe Lowe,Tonga Rugby,Openside Flanker,New Zealand,28,39,3,0,0,0,0,17,0,148,Away Win
1201,2020-01-05,Argentina Pumas,France XV,"Murrayfield, Edinburgh",Rugby Europe Championship,5,41,52,5,6,59,41,1,0,0,0,Hamish Carbery,France XV,Left Wing,France,29,103,3,0,0,0,0,7,2,9,Away Win
1202,2022-08-04,Canada Rugby,Uruguay Rugby,"Stadio Olimpico, Rome",World Rugby U20 Championship,3,23,33,1,5,40,60,1,0,0,0,Josh Doris,Canada Rugby,Fly-half,Canada,31,24,3,0,1,0,0,10,0,72,Away Win
1203,2019-10-22,Uruguay Rugby,Georgia Rugby,"Eden Park, Auckland",The Rugby Championship,1,57,27,7,5,60,40,0,0,0,0,Antoine de Klerk,Georgia Rugby,Tighthead Prop,Georgia,31,31,3,0,0,0,0,5,6,103,Home Win
1204,2020-11-04,Spain Rugby,Ireland Rugby,"Stadio Olimpico, Rome",The Rugby Championship,4,53,61,7,7,54,46,0,1,0,0,Romain Williams,Ireland Rugby,Loosehead Prop,South Africa,21,66,2,0,0,1,0,20,2,126,Away Win
1205,2023-07-10,Japan Brave Blossoms,Scotland Rugby,"National Stadium, Tokyo",Rugby World Cup,2,9,65,0,8,38,62,0,0,0,0,Henry Furlong,Japan Brave Blossoms,Left Wing,Japan,23,60,1,0,0,0,0,1,1,106,Away Win
1206,2017-02-24,Australia Wallabies,Scotland Rugby,"National Stadium, Tokyo",The Rugby Championship,2,39,40,6,8,35,65,0,0,0,0,Jamie Lowe,Scotland Rugby,Blindside Flanker,New Zealand,29,,3,0,0,0,0,4,0,48,Away Win
1207,2016-05-25,Canada Rugby,Wales Rugby,"Murrayfield, Edinburgh",Six Nations,8,33,15,6,0,57,43,0,0,0,0,Beauden Caelan,Canada Rugby,Right Wing,Canada,29,107,3,0,0,0,0,20,6,106,Home Win
1208,2018-12-02,Spain Rugby,Uruguay Rugby,"Estadio Jose Amalfitani, Buenos Aires",Rugby World Cup,7,40,57,5,8,63,37,0,0,0,0,Kieran Ntamack,Uruguay Rugby,Inside Centre,Uruguay,29,25,3,0,0,0,0,7,5,154,Away Win
1209,2017-10-07,Samoa Rugby,USA Eagles,"Aviva Stadium, Dublin",World Rugby U20 Championship,2,42,22,7,2,50,50,0,0,1,0,Noah Itoje,Samoa Rugby,Fullback,Samoa,40,34,2,0,1,0,0,16,0,16,Home Win
1210,2017-12-28,Canada Rugby,Argentina Pumas,"Estadio Jose Amalfitani, Buenos Aires",Pacific Nations Cup,2,0,55,0,7,54,46,0,1,0,0,Henry Barrett,Canada Rugby,Fullback,Canada,29,47,1,0,2,0,0,15,1,39,Away Win
1211,2019-09-06,Uruguay Rugby,Fiji Rugby,"Ellis Park, Johannesburg",The Rugby Championship,6,43,38,6,5,59,41,1,0,0,0,Hugo Watson,Fiji Rugby,Outside Centre,Fiji,31,88,2,0,0,1,0,0,8,17,Home Win
1212,2023-05-14,Romania Rugby,South Africa Springboks,"Principality Stadium, Cardiff",World Rugby U20 Championship,5,37,41,5,5,64,36,0,0,0,0,Antoine Doris,South Africa Springboks,Lock,South Africa,30,113,2,0,0,0,0,12,2,133,Away Win
1213,2019-04-27,Canada Rugby,Spain Rugby,"Teufaiva Stadium, Tonga",The Rugby Championship,7,46,22,8,1,51,49,0,0,0,0,Hugo Dupont,Spain Rugby,Lock,Spain,29,104,1,0,0,0,0,18,2,96,Home Win
1214,2016-01-14,Italy Rugby,England Rugby,"Mikheil Meskhi Stadium, Tbilisi",Six Nations,8,30,57,3,7,47,53,0,0,0,0,Romain Watson,England Rugby,Inside Centre,New Zealand,25,120,3,0,0,0,0,5,2,129,Away Win
1215,2020-02-20,Australia Wallabies,Romania Rugby,"Stadio Olimpico, Rome",Autumn Internationals,2,19,28,1,5,38,62,0,2,0,0,Finn Faletau,Australia Wallabies,Loosehead Prop,Australia,30,120,2,0,0,0,0,,0,31,Away Win
