MovieID,Title,Year,Genre,Director,Cast,Language,Country,Runtime(min),Rating,Votes,Budget(million$),Revenue(million$),Keywords,Overview,Popularity
MV1107,Guardians of the Galaxy,1997,Animation|Action|Horror,Ingmar Bergman,Jennifer Lawrence|Gal Gadot|Adam Driver|Morgan Freeman|Joaquin Phoenix,German,France,181,7.5,1020693,255.6,704.3,power|alien|war|dystopia|serial killer,A animation film featuring Jennifer Lawrence.,22.07
MV1108,Guardians of the Galaxy Vol 2,1985,Thriller|Horror,Ridley Scott,Mark Ruffalo|Robert De Niro|Dustin Hoffman|Paul Rudd,Korean,USA,119,6.9,175874,262.7,502.1,identity|magic|heist|discovery|revenge,A thriller film featuring Mark Ruffalo.,29.06
MV1109,Ant-Man,1982,Drama|Fantasy|Animation,Ron Howard,Keanu Reeves|Brie Larson|Emma Stone|Michael Fassbender|Viola Davis,Italian,Japan,133,7.3,1516843,96.0,306.9,alien|redemption|magic|time travel,A drama film featuring Keanu Reeves.,92.29
MV1110,Ant-Man and the Wasp,1993,Sci-Fi|Action,Clint Eastwood,Morgan Freeman|Tom Hanks|Idris Elba|Jack Nicholson|Tom Cruise,German,Japan,104,6.2,974768,117.1,790.5,heist|ambition|kingdom|alien,A sci-fi film featuring Morgan Freeman.,25.14
MV1111,Black Panther Wakanda Forever,2020,Comedy|History,Ryan Coogler,Dustin Hoffman|Chris Hemsworth|Brad Pitt,English,UK,189,8.0,36775,126.7,864.0,family|power|revenge,A comedy film featuring Dustin Hoffman.,29.68
MV1112,Doctor Strange,1999,Action|Crime,Greta Gerwig,Daniel Craig|Tom Hanks|Leonardo DiCaprio|Dustin Hoffman|Jack Nicholson,German,USA,87,7.5,1162346,163.0,432.0,superhero|justice|redemption|serial killer|power,A action film featuring Daniel Craig.,31.69
MV1113,The Avengers,2009,Romance|Horror|History,Federico Fellini,Mark Ruffalo|Michael Fassbender|Florence Pugh,Korean,South Korea,123,8.1,348131,197.9,1372.8,betrayal|based on true story|coming of age,A romance film featuring Mark Ruffalo.,43.95
MV1114,Age of Ultron,2000,Mystery,Christopher Nolan,Christian Bale|Robert De Niro|Daniel Craig|Saoirse Ronan|Chris Hemsworth,Italian,UK,199,7.5,188475,72.8,528.5,magic|danger|survival|family|justice,A mystery film featuring Christian Bale.,93.59
MV1115,Captain Marvel,1990,Thriller,Wes Anderson,Michael Fassbender|Cate Blanchett|Joaquin Phoenix|Christian Bale|Gene Hackman,Korean,Germany,171,8.9,1401375,118.2,714.9,betrayal|detective|conspiracy|war|redemption,A thriller film featuring Michael Fassbender.,49.34
MV1116,Eternals,2023,Horror,Federico Fellini,Tom Hanks|Chris Evans|Margot Robbie|Timothée Chalamet,Hindi,South Korea,130,7.6,1584654,132.4,741.1,coming of age|betrayal|escape|sacrifice|family,A horror film featuring Tom Hanks.,17.38
MV1117,Shang-Chi,1979,Fantasy|Biography,Wes Anderson,Jessica Chastain|Jennifer Lawrence|Mark Ruffalo|Natalie Portman|Robert De Niro,English,Japan,141,6.9,1141482,35.2,40.6,robot|detective|dystopia|redemption,A fantasy film featuring Jessica Chastain.,12.36
MV1118,Spider-Man Homecoming,1992,Drama|Crime|Biography,Stanley Kubrick,Leonardo DiCaprio|Tom Hardy|Adam Driver|Jessica Chastain,French,Australia,200,9.3,1028135,173.7,307.8,corruption|friendship|danger|discovery,A drama film featuring Leonardo DiCaprio.,34.16
MV1119,Spider-Man Far From Home,1979,Comedy,Park Chan-wook,Adam Driver|Joaquin Phoenix|Zendaya|Cate Blanchett,Italian,Japan,116,8.2,2089546,180.2,354.4,friendship|discovery|revenge,A comedy film featuring Adam Driver.,95.39
MV1120,Venom,1991,Sci-Fi|Biography|Horror,Hayao Miyazaki,Saoirse Ronan|Chris Hemsworth|Keanu Reeves|Scarlett Johansson,Japanese,Italy,162,9.1,852432,146.3,268.1,time travel|escape|kingdom|sacrifice,A sci-fi film featuring Saoirse Ronan.,39.33
MV1121,Venom Let There Be Carnage,1987,Horror|Drama,Guillermo del Toro,Dustin Hoffman|Amy Adams|Chadwick Boseman|Jack Nicholson|Tom Hanks,Hindi,South Korea,141,8.5,300072,246.6,1594.9,kingdom|friendship|discovery|sacrifice,A horror film featuring Dustin Hoffman.,32.74
MV1122,Morbius,1979,Sci-Fi|Biography|History,James Cameron,Keanu Reeves|Zendaya|Tom Cruise|Michael Fassbender,German,Australia,89,8.5,1517975,212.0,1397.6,betrayal|redemption|sacrifice|conspiracy|corruption,A sci-fi film featuring Keanu Reeves.,68.23
MV1123,Uncharted,1972,Mystery|History|Biography,Federico Fellini,Saoirse Ronan|Natalie Portman|Leonardo DiCaprio|Idris Elba,Korean,Australia,180,7.5,2444870,207.9,448.6,based on true story|alien|detective|power,A mystery film featuring Saoirse Ronan.,41.05
MV1124,The Gray Man,1971,Drama|Romance,Wong Kar-wai,Matt Damon|Paul Rudd|Morgan Freeman,Italian,Japan,128,7.2,877664,158.7,493.9,robot|time travel|family,A drama film featuring Matt Damon.,37.02
MV1125,Extraction,2021,Drama|Action|Horror,David Fincher,Christian Bale|Jeremy Renner|Viola Davis|Al Pacino|Amy Adams,Spanish,Italy,156,7.1,1947995,73.4,259.7,justice|superhero|based on true story,A drama film featuring Christian Bale.,12.63
MV1126,Extraction 2,2009,Animation,Park Chan-wook,Leonardo DiCaprio|Brie Larson|Emma Stone|Margot Robbie,French,UK,187,8.8,794166,112.9,223.3,ambition|kingdom|serial killer,A animation film featuring Leonardo DiCaprio.,96.93
MV1127,Red Notice,1990,Sci-Fi|Crime|History,Denis Villeneuve,Charlize Theron|Florence Pugh|Will Smith|Amy Adams,Japanese,UK,171,6.0,504347,75.4,103.8,power|detective|coming of age|dystopia,A sci-fi film featuring Charlize Theron.,63.68
MV1128,6 Underground,2006,Sci-Fi|Comedy,Ryan Coogler,Dustin Hoffman|Gal Gadot|Chris Hemsworth|Amy Adams|Jack Nicholson,Spanish,India,121,6.0,1329444,253.4,1303.9,revenge|kingdom|friendship|loss,A sci-fi film featuring Dustin Hoffman.,83.37
MV1129,Ambulance,2005,Mystery|Animation|Sci-Fi,Ryan Coogler,Brie Larson|Timothée Chalamet|Daniel Craig|Christian Bale,French,USA,186,8.4,1235113,14.6,31.9,corruption|alien|kingdom|detective,A mystery film featuring Brie Larson.,20.19
MV1130,The Northman,1977,Biography|Adventure,Akira Kurosawa,Meryl Streep|Paul Rudd|Timothée Chalamet|Dustin Hoffman|Emma Stone,German,UK,179,8.7,1048222,92.8,741.9,ambition|conspiracy|betrayal|robot,A biography film featuring Meryl Streep.,87.88
MV1131,The Raid,1977,Thriller,Billy Wilder,Will Smith|Chris Evans|Saoirse Ronan|Christian Bale|Scarlett Johansson,Korean,South Korea,188,5.7,1481426,162.0,806.2,time travel|escape|danger,A thriller film featuring Will Smith.,95.72
MV1132,The Raid 2,2002,History|Drama|Comedy,Wong Kar-wai,Margot Robbie|Chris Hemsworth|Scarlett Johansson,Spanish,South Korea,103,8.2,1048319,229.6,1279.3,power|danger|dystopia|coming of age,A history film featuring Margot Robbie.,50.68
MV1133,John Wick,2010,Sci-Fi,Sofia Coppola,Mark Ruffalo|Florence Pugh|Daniel Craig|Jennifer Lawrence|Tom Cruise,English,UK,178,9.2,1512495,255.8,1654.4,identity|superhero|kingdom|danger,A sci-fi film featuring Mark Ruffalo.,39.06
MV1134,John Wick Chapter 2,1988,Adventure|Crime,Peter Jackson,Daniel Craig|Benedict Cumberbatch|Chadwick Boseman|Brad Pitt|Meryl Streep,French,India,87,6.0,672630,135.2,68.3,loss|friendship|discovery|corruption,A adventure film featuring Daniel Craig.,88.7
MV1135,John Wick Chapter 3,1987,Mystery,Akira Kurosawa,Robert De Niro|Mark Ruffalo|Robert Downey Jr|Chris Hemsworth,Spanish,USA,135,7.9,992070,131.6,155.8,revenge|identity|magic,A mystery film featuring Robert De Niro.,17.01
MV1136,John Wick Chapter 4,2007,Adventure,Hayao Miyazaki,Leonardo DiCaprio|Gal Gadot|Benedict Cumberbatch,French,Germany,173,6.0,307075,72.5,84.8,redemption|time travel|supernatural,A adventure film featuring Leonardo DiCaprio.,89.29
MV1137,Mission Impossible Fallout,1978,Biography|History,Peter Jackson,Chadwick Boseman|Morgan Freeman|Cate Blanchett|Al Pacino|Gene Hackman,English,France,141,6.8,903619,190.3,311.2,robot|identity|betrayal|redemption,A biography film featuring Chadwick Boseman.,22.6
MV1138,Mission Impossible Rogue Nation,1977,Fantasy|Sci-Fi|Horror,Park Chan-wook,Scarlett Johansson|Viola Davis|Margot Robbie|Chris Hemsworth,French,South Korea,155,7.8,1205044,234.8,1333.3,discovery|identity|serial killer|detective|loss,A fantasy film featuring Scarlett Johansson.,77.31
MV1139,Mission Impossible Ghost Protocol,1988,Action|Biography|Thriller,Ryan Coogler,Matt Damon|Viola Davis|Daniel Craig|Chris Evans,French,Australia,198,9.2,1524555,280.5,417.9,dystopia|supernatural|justice|magic|family,A action film featuring Matt Damon.,11.5
MV1140,Mission Impossible Dead Reckoning,1974,Romance,Tim Burton,Brad Pitt|Michael Fassbender|Denzel Washington,Japanese,Australia,183,7.1,1697273,29.3,132.6,power|danger|betrayal|discovery|detective,A romance film featuring Brad Pitt.,92.88
MV1141,Fast and Furious,2021,Adventure,Stanley Kubrick,Tom Cruise|Chris Evans|Chris Hemsworth|Chadwick Boseman,French,Japan,174,7.2,1010917,22.1,25.3,mystery|alien|war|discovery,A adventure film featuring Tom Cruise.,69.95
MV1142,Fast Five,2012,Comedy|Drama|Action,Peter Jackson,Leonardo DiCaprio|Christian Bale|Daniel Craig|Charlize Theron|Al Pacino,Japanese,France,132,6.0,1137279,221.2,306.5,heist|superhero|danger,A comedy film featuring Leonardo DiCaprio.,57.15
MV1143,Furious 7,1986,Crime|Mystery|Drama,Ryan Coogler,Denzel Washington|Mark Ruffalo|Brad Pitt|Daniel Craig,Spanish,Italy,105,6.5,441614,268.8,1493.4,freedom|detective|revenge,A crime film featuring Denzel Washington.,13.96
MV1144,The Fate of the Furious,1970,Action,Greta Gerwig,Jessica Chastain|Morgan Freeman|Amy Adams|Meryl Streep,German,South Korea,126,6.4,1351905,85.0,92.2,mystery|detective|war|justice,A action film featuring Jessica Chastain.,30.09
MV1145,F9,2003,Sci-Fi,James Cameron,Tom Hardy|Joaquin Phoenix|Jennifer Lawrence|Robert De Niro,Hindi,USA,132,6.3,2374776,236.4,1429.5,alien|supernatural|kingdom,A sci-fi film featuring Tom Hardy.,99.8
MV1146,Fast X,2019,Fantasy,Ron Howard,Leonardo DiCaprio|Adam Driver|Tom Hanks,Korean,Australia,129,7.9,50243,285.5,145.9,coming of age|discovery|redemption|identity|serial killer,A fantasy film featuring Leonardo DiCaprio.,98.48
MV1147,Casino Royale,1996,Action|Comedy,Sofia Coppola,Meryl Streep|Ryan Gosling|Al Pacino,German,Italy,143,9.2,366106,176.3,756.5,based on true story|family|war|superhero|friendship,A action film featuring Meryl Streep.,31.31
MV1148,Skyfall,1986,Biography|Sci-Fi,Stanley Kubrick,Timothée Chalamet|Margot Robbie|Ryan Gosling|Cate Blanchett,Korean,France,184,8.4,467065,50.8,88.0,time travel|dystopia|mystery|conspiracy,A biography film featuring Timothée Chalamet.,96.82
MV1149,Spectre,1983,Romance|Animation,Ang Lee,Robert De Niro|Christian Bale|Chadwick Boseman,Japanese,USA,112,8.7,1384866,48.8,284.7,based on true story|detective|war|discovery,A romance film featuring Robert De Niro.,33.42
MV1150,No Time to Die,1981,Sci-Fi,Hayao Miyazaki,Jeremy Renner|Jack Nicholson|Viola Davis|Natalie Portman|Florence Pugh,French,France,100,5.5,942344,43.6,291.1,betrayal|ambition|family|love,A sci-fi film featuring Jeremy Renner.,99.74
MV1151,The Dark Knight Rises,1982,Animation|Biography|Comedy,Ridley Scott,Matt Damon|Meryl Streep|Florence Pugh|Brad Pitt,Spanish,Germany,190,8.3,2090904,13.7,77.1,conspiracy|identity|justice,A animation film featuring Matt Damon.,34.75
MV1152,Batman Begins,1998,Action,Ron Howard,Tom Hardy|Daniel Craig|Adam Driver|Jack Nicholson|Zendaya,English,UK,120,7.0,1768398,63.8,455.2,sacrifice|love|coming of age|conspiracy|magic,A action film featuring Tom Hardy.,59.01
MV1153,Man of Steel,2001,Crime|Adventure,Stanley Kubrick,Margot Robbie|Amy Adams|Tom Hanks|Jennifer Lawrence,Korean,USA,199,8.6,1188317,22.3,177.0,conspiracy|freedom|corruption|redemption|sacrifice,A crime film featuring Margot Robbie.,69.12
MV1154,Batman v Superman,1987,History|Biography|Fantasy,Quentin Tarantino,Gene Hackman|Jessica Chastain|Charlize Theron,Spanish,France,115,7.8,1514845,274.6,195.4,conspiracy|power|loss|kingdom|discovery,A history film featuring Gene Hackman.,25.8
MV1155,Die Hard,1972,Action,Clint Eastwood,Ryan Gosling|Tom Hanks|Al Pacino|Zendaya|Leonardo DiCaprio,Italian,South Korea,188,6.0,754320,276.0,1885.7,war|love|power|mystery,A action film featuring Ryan Gosling.,86.18
MV1156,Terminator 2,1993,Horror,Federico Fellini,Natalie Portman|Benedict Cumberbatch|Joaquin Phoenix|Jennifer Lawrence|Scarlett Johansson,Spanish,Germany,186,7.9,2053464,196.5,355.0,conspiracy|freedom|justice|coming of age|discovery,A horror film featuring Natalie Portman.,76.06
MV1157,Predator,1988,Comedy,Christopher Nolan,Gene Hackman|Michael Fassbender|Meryl Streep|Amy Adams|Keanu Reeves,Italian,South Korea,166,7.6,2091150,46.5,283.2,conspiracy|time travel|corruption,A comedy film featuring Gene Hackman.,67.26
MV1158,Aliens,1975,Mystery|History|Fantasy,Woody Allen,Leonardo DiCaprio|Idris Elba|Emma Stone|Viola Davis,French,Italy,117,8.5,15373,19.2,72.7,corruption|dystopia|kingdom|coming of age,A mystery film featuring Leonardo DiCaprio.,41.61
MV1159,Total Recall,1994,History,Greta Gerwig,Chris Hemsworth|Chadwick Boseman|Ryan Gosling|Christian Bale|Timothée Chalamet,French,USA,122,5.6,1105248,285.7,301.8,coming of age|corruption|family,A history film featuring Chris Hemsworth.,59.23
MV1160,The Rock,1975,Crime|History,Greta Gerwig,Tom Hanks|Saoirse Ronan|Chris Hemsworth|Christian Bale|Keanu Reeves,German,France,91,5.9,872141,292.4,1043.8,ambition|escape|discovery|sacrifice|redemption,A crime film featuring Tom Hanks.,14.47
MV1161,Con Air,2006,History|Animation|Comedy,Quentin Tarantino,Leonardo DiCaprio|Saoirse Ronan|Robert De Niro|Tom Hardy,Hindi,South Korea,97,5.6,726522,193.3,1513.1,mystery|discovery|based on true story|magic,A history film featuring Leonardo DiCaprio.,54.02
MV1162,Face Off,2012,Drama|Mystery,Ingmar Bergman,Mark Ruffalo|Jessica Chastain|Amy Adams,Hindi,USA,118,7.2,1114783,71.7,180.3,power|redemption|betrayal,A drama film featuring Mark Ruffalo.,70.13
MV1163,Speed,2021,Sci-Fi|Biography|Crime,Clint Eastwood,Brad Pitt|Jessica Chastain|Al Pacino|Adam Driver|Dustin Hoffman,Hindi,South Korea,145,6.6,1665929,271.3,1589.1,serial killer|power|mystery|robot|justice,A sci-fi film featuring Brad Pitt.,95.42
MV1164,Point Break,1980,Biography,Guillermo del Toro,Meryl Streep|Saoirse Ronan|Robert De Niro,German,South Korea,190,7.9,1091653,99.3,591.2,betrayal|coming of age|based on true story,A biography film featuring Meryl Streep.,59.68
MV1165,Heat,2024,Adventure|Animation,Christopher Nolan,Will Smith|Tom Cruise|Al Pacino|Adam Driver|Matt Damon,German,France,103,7.7,2453924,228.7,1726.1,redemption|escape|conspiracy,A adventure film featuring Will Smith.,89.01
MV1166,Collateral,1986,Mystery|Animation,Greta Gerwig,Amy Adams|Margot Robbie|Michael Fassbender,Spanish,Germany,89,7.0,1400386,208.7,181.5,danger|supernatural|love|heist,A mystery film featuring Amy Adams.,83.56
MV1167,Mad Max Fury Road,1989,Romance|Animation,David Fincher,Scarlett Johansson|Joaquin Phoenix|Jeremy Renner,Hindi,Italy,119,8.3,384496,60.4,126.0,kingdom|serial killer|supernatural|war,A romance film featuring Scarlett Johansson.,56.37
MV1168,Fury,1980,Romance,Federico Fellini,Al Pacino|Gene Hackman|Tom Hanks,Spanish,South Korea,197,8.7,251707,78.6,308.4,loss|danger|supernatural|alien,A romance film featuring Al Pacino.,55.46
MV1169,Dunkirk,2010,Mystery,Steven Spielberg,Mark Ruffalo|Daniel Craig|Keanu Reeves,Hindi,France,196,7.3,2322461,108.2,186.8,betrayal|escape|love|coming of age,A mystery film featuring Mark Ruffalo.,14.47
MV1170,Hacksaw Ridge,2024,Biography|Thriller|History,Clint Eastwood,Emma Stone|Margot Robbie|Chris Hemsworth|Adam Driver|Denzel Washington,English,USA,145,9.0,736456,182.3,102.7,discovery|danger|superhero|coming of age,A biography film featuring Emma Stone.,86.64
MV1171,Midway,1999,Thriller|Animation,Francis Ford Coppola,Al Pacino|Will Smith|Michael Fassbender|Tom Cruise|Natalie Portman,English,Australia,169,9.2,1579633,170.6,845.0,discovery|redemption|magic|family,A thriller film featuring Al Pacino.,40.27
MV1172,13 Hours,1987,Horror|Romance|Biography,Francis Ford Coppola,Morgan Freeman|Al Pacino|Viola Davis,English,Germany,169,6.7,596906,217.8,1179.5,ambition|dystopia|based on true story|coming of age,A horror film featuring Morgan Freeman.,76.31
MV1173,Zero Dark Thirty,2007,Crime|Thriller|Horror,Clint Eastwood,Dustin Hoffman|Chris Evans|Zendaya|Robert Downey Jr|Charlize Theron,Japanese,France,192,8.0,2351462,58.4,72.0,ambition|justice|heist,A crime film featuring Dustin Hoffman.,68.9
MV1174,American Sniper,1984,Thriller|Fantasy,Francis Ford Coppola,Benedict Cumberbatch|Mark Ruffalo|Idris Elba|Tom Cruise,Japanese,India,193,5.9,235137,260.6,1270.9,family|magic|loss|detective|mystery,A thriller film featuring Benedict Cumberbatch.,88.07
MV1175,Lone Survivor,1994,Romance|Sci-Fi|Action,Wes Anderson,Jake Gyllenhaal|Benedict Cumberbatch|Adam Driver,Hindi,France,125,8.8,766471,234.8,976.0,justice|time travel|war|revenge|robot,A romance film featuring Jake Gyllenhaal.,34.62
MV1176,Black Hawk Down,2018,Crime,Alfonso Cuaron,Robert De Niro|Scarlett Johansson|Will Smith|Saoirse Ronan,German,Germany,139,9.2,1617745,6.4,28.8,supernatural|revenge|time travel|serial killer|loss,A crime film featuring Robert De Niro.,11.61
MV1177,We Were Soldiers,1970,Fantasy|Thriller|Biography,Billy Wilder,Scarlett Johansson|Natalie Portman|Jessica Chastain|Denzel Washington,Japanese,France,93,8.6,1260750,284.8,1116.3,serial killer|heist|superhero|friendship|kingdom,A fantasy film featuring Scarlett Johansson.,42.33
MV1178,Full Metal Jacket,1982,Biography,Federico Fellini,Ryan Gosling|Paul Rudd|Scarlett Johansson,Korean,USA,160,7.4,526578,113.1,608.4,coming of age|ambition|war,A biography film featuring Ryan Gosling.,63.45
MV1179,Apocalypse Now,1973,Drama|Mystery|Action,Quentin Tarantino,Matt Damon|Adam Driver|Timothée Chalamet|Jessica Chastain|Jack Nicholson,Japanese,India,174,6.1,49026,93.8,512.4,serial killer|danger|friendship|dystopia|redemption,A drama film featuring Matt Damon.,56.04
MV1180,Platoon,2009,Romance,Denis Villeneuve,Daniel Craig|Jake Gyllenhaal|Keanu Reeves,Korean,Japan,191,7.5,855878,110.6,395.2,survival|kingdom|identity,A romance film featuring Daniel Craig.,71.94
MV1181,The Hurt Locker,2000,Thriller|Action,Christopher Nolan,Robert De Niro|Matt Damon|Gene Hackman|Robert Downey Jr|Daniel Craig,Spanish,UK,184,7.4,434843,271.9,1449.9,escape|ambition|alien|war,A thriller film featuring Robert De Niro.,18.98
MV1182,Jarhead,1981,History,Kathryn Bigelow,Chadwick Boseman|Jennifer Lawrence|Saoirse Ronan|Jeremy Renner,French,UK,193,8.4,202472,7.9,12.1,corruption|heist|conspiracy|robot|danger,A history film featuring Chadwick Boseman.,89.06
MV1183,Tropic Thunder,1975,History|Horror,Bong Joon-ho,Michael Fassbender|Florence Pugh|Margot Robbie,German,India,187,7.1,709520,38.4,219.7,corruption|redemption|dystopia,A history film featuring Michael Fassbender.,92.01
MV1184,Star Wars A New Hope,2000,Mystery|Animation|Comedy,Ingmar Bergman,Will Smith|Tom Hanks|Chadwick Boseman|Paul Rudd,Spanish,India,147,5.9,1735051,135.0,131.6,time travel|revenge|serial killer|freedom|heist,A mystery film featuring Will Smith.,56.72
MV1185,The Empire Strikes Back,2014,Crime|Drama|Sci-Fi,Ron Howard,Charlize Theron|Robert Downey Jr|Chadwick Boseman|Chris Hemsworth,German,France,192,8.6,238866,8.4,63.1,magic|kingdom|corruption|family|time travel,A crime film featuring Charlize Theron.,31.68
MV1186,Return of the Jedi,1987,Adventure,Clint Eastwood,Chris Hemsworth|Jessica Chastain|Michael Fassbender|Viola Davis|Robert De Niro,Hindi,India,187,7.7,379182,257.7,992.9,kingdom|love|redemption,A adventure film featuring Chris Hemsworth.,46.31
MV1187,Star Wars The Force Awakens,1972,Adventure|Action|Drama,Francis Ford Coppola,Jack Nicholson|Emma Stone|Chris Hemsworth|Robert Downey Jr|Florence Pugh,Italian,Italy,190,5.7,944986,254.1,759.7,magic|supernatural|robot|mystery|redemption,A adventure film featuring Jack Nicholson.,78.34
MV1188,The Last Jedi,1984,Horror,Billy Wilder,Tom Hardy|Jack Nicholson|Al Pacino|Mark Ruffalo|Gal Gadot,French,USA,199,6.1,599086,247.4,1501.4,redemption|ambition|loss|mystery,A horror film featuring Tom Hardy.,93.72
