Visit_ID,Pet_ID,Pet_Name,Species,Breed,Gender,Age_Years,Neutered,Owner_Name,Owner_City,Clinic,Vet_Name,Visit_Date,Visit_Type,Diagnosis,Medication_Prescribed,Consultation_Fee,Medicine_Cost,Total_Bill,Discount_Pct,Net_Bill,Payment_Method,Insurance_Claimed,Follow_Up_Required,Follow_Up_Date,Visit_Duration_Mins,Satisfaction_Score
VIS-000101,PET-01448,Tiger,Guinea Pig,Teddy,Female,0.3,Yes,Owner_4065,Pune,CityVet Kolkata,Dr. Ananya Singh,2022-01-17,Vaccination,Healthy,Yes,754.58,129.74,884.32,5,840.1,UPI,No,No,,22,3
VIS-000102,PET-02232,Luna,Dog,Beagle,Male,1.8,No,Owner_8379,Pune,PawCare Clinic Delhi,Dr. Sneha Rao,2022-01-17,Routine Checkup,Eye Infection,Yes,483.61,1601.81,2085.42,5,1981.15,Cash,No,No,,61,5
VIS-000103,PET-01978,Simba,Rabbit,Holland Lop,Female,6.7,Yes,Owner_1498,Kolkata,PetMed Hyderabad,Dr. Arjun Patel,2022-01-18,Routine Checkup,Healthy,No,590.9,1843.03,2433.93,0,2433.93,Credit Card,No,No,,103,5
VIS-000104,PET-01509,Ruby,Rabbit,Flemish Giant,Male,2.2,Yes,Owner_5407,Bangalore,AnimalCare Chennai,Dr. Kabir Joshi,2022-01-18,Emergency,Allergy,Yes,4366.21,593.01,4959.22,0,4959.22,Credit Card,No,Yes,2022-01-25,98,5
VIS-000105,PET-01328,Charlie,Cat,Ragdoll,Male,3.7,Yes,Owner_9134,Jaipur,VetPlus Mumbai,Dr. Priya Sharma,2022-01-19,Grooming,Respiratory Infection,Yes,966.72,900.21,1866.93,0,1866.93,Cash,No,Yes,2022-02-10,13,5
VIS-000106,PET-02044,Luna,Cat,Stray,Female,5.2,Yes,Owner_3570,Kolkata,AnimalCare Chennai,Dr. Sneha Rao,2022-01-19,Follow-up,Healthy,Yes,461.0,353.25,814.25,0,814.25,Cash,No,No,,21,5
VIS-000107,PET-01764,Buddy,Dog,Husky,Female,6.9,Yes,Owner_4987,Pune,HealPet Bangalore,Dr. Sneha Rao,2022-01-19,Routine Checkup,Digestive Issues,Yes,347.53,178.47,526.0,0,526.0,Cash,Yes,No,,34,4
VIS-000108,PET-00575,Coco,Hamster,Syrian,Male,5.7,No,Owner_5969,Chennai,HealPet Bangalore,Dr. Kabir Joshi,2022-01-19,Vaccination,Ear Infection,Yes,1420.11,130.02,1550.13,5,1472.62,Credit Card,No,Yes,2022-02-04,60,5
VIS-000109,PET-02614,Tiger,Cat,Ragdoll,Female,0.1,No,Owner_8948,Pune,HealPet Bangalore,Dr. Kabir Joshi,2022-01-19,Vaccination,Skin Infection,Yes,571.5,333.57,905.07,0,905.07,Insurance,No,Yes,2022-02-07,17,5
VIS-000110,PET-01846,Bruno,Dog,Beagle,Female,2.2,Yes,Owner_4029,Jaipur,AnimalCare Chennai,Dr. Kabir Joshi,2022-01-19,Surgery,Arthritis,Yes,11358.43,1058.03,12416.46,10,11174.81,Debit Card,No,Yes,2022-02-01,66,5
VIS-000111,PET-00720,Tiger,Dog,Husky,Female,2.5,No,Owner_6533,Jaipur,VetPlus Mumbai,Dr. Arjun Patel,2022-01-19,Routine Checkup,Skin Infection,Yes,474.19,538.98,1013.17,15,861.19,Debit Card,No,Yes,2022-01-31,40,3
VIS-000112,PET-01580,Leo,Rabbit,Mini Rex,Female,0.2,No,Owner_3173,Chennai,HealPet Bangalore,Dr. Rahul Mehta,2022-01-20,Follow-up,Skin Infection,No,257.43,396.56,653.99,15,555.89,Insurance,No,Yes,2022-02-16,55,5
VIS-000113,PET-02436,Charlie,Dog,Labrador,Female,3.1,No,Owner_7862,Pune,PawCare Clinic Delhi,Dr. Ananya Singh,2022-01-20,Routine Checkup,Healthy,Yes,338.99,1585.86,1924.85,0,1924.85,Insurance,Yes,No,,39,3
VIS-000114,PET-00163,Simba,Cat,Bengal,Female,3.7,No,Owner_4326,Mumbai,AnimalCare Chennai,Dr. Sneha Rao,2022-01-20,Surgery,Cancer,Yes,14972.88,224.31,15197.19,0,15197.19,UPI,No,Yes,2022-01-28,93,5
VIS-000115,PET-01351,Tiger,Dog,Poodle,Female,7.1,No,Owner_8734,Jaipur,VetPlus Mumbai,Dr. Sneha Rao,2022-01-20,Follow-up,Parasites,Yes,519.87,513.04,1032.91,10,929.62,Cash,Yes,No,,63,4
VIS-000116,PET-02947,Daisy,Guinea Pig,American,Male,11.4,Yes,Owner_8672,Delhi,VetPlus Mumbai,Dr. Rahul Mehta,2022-01-20,Emergency,Eye Infection,Yes,6588.17,900.75,7488.92,5,7114.47,Credit Card,Yes,No,,57,3
VIS-000117,PET-00748,Milo,Rabbit,Holland Lop,Male,0.5,Yes,Owner_2624,Delhi,VetPlus Mumbai,Dr. Kabir Joshi,2022-01-21,Surgery,Obesity,Yes,12535.14,1654.9,14190.04,5,13480.54,Insurance,No,Yes,2022-02-13,83,4
VIS-000118,PET-02111,Coco,Cat,Persian,Female,1.0,No,Owner_3991,Kolkata,PetMed Hyderabad,Dr. Kabir Joshi,2022-01-21,Surgery,Digestive Issues,No,14637.58,1023.78,15661.36,0,15661.36,Insurance,No,Yes,2022-01-29,119,3
VIS-000119,PET-01864,Milo,Cat,Siamese,Female,4.3,No,Owner_7810,Mumbai,HealPet Bangalore,Dr. Arjun Patel,2022-01-21,Dental Cleaning,Ear Infection,No,3779.18,37.12,3816.3,5,3625.48,Cash,Yes,No,,96,5
VIS-000120,PET-01448,Rocky,Cat,Bengal,Female,0.6,No,Owner_8492,Kolkata,HealPet Bangalore,Dr. Ananya Singh,2022-01-21,Emergency,Cancer,Yes,7325.27,1030.08,8355.35,10,7519.82,Debit Card,No,No,,77,5
VIS-000121,PET-02855,Kitty,Dog,Poodle,Male,1.0,No,Owner_4877,Chennai,VetPlus Mumbai,Dr. Priya Sharma,2022-01-21,Grooming,Diabetes,Yes,619.93,1912.14,2532.07,15,2152.26,Cash,No,Yes,2022-02-07,112,4
VIS-000122,PET-02989,Luna,Cat,Bengal,Male,3.4,Yes,Owner_8414,Chennai,VetPlus Mumbai,Dr. Sneha Rao,2022-01-22,Dental Cleaning,Fracture,No,2555.58,973.35,3528.93,0,3528.93,Insurance,No,Yes,2022-02-13,53,4
VIS-000123,PET-02708,Charlie,Cat,Ragdoll,Male,0.7,Yes,Owner_4665,Delhi,CityVet Kolkata,Dr. Ananya Singh,2022-01-22,Dental Cleaning,Healthy,Yes,3944.04,443.63,4387.67,10,3948.9,Cash,Yes,No,,36,4
VIS-000124,PET-02488,Coco,Cat,Stray,Male,6.1,Yes,Owner_9279,Delhi,AnimalCare Chennai,Dr. Kabir Joshi,2022-01-22,Emergency,Cancer,Yes,9302.45,1926.85,11229.3,10,10106.37,Insurance,No,Yes,2022-02-07,75,5
VIS-000125,PET-01508,Daisy,Turtle,Red-Eared Slider,Male,7.8,No,Owner_8650,Bangalore,PawCare Clinic Delhi,Dr. Sneha Rao,2022-01-22,Follow-up,Diabetes,Yes,467.91,51.54,519.45,0,519.45,Credit Card,No,No,,70,5
VIS-000126,PET-02130,Luna,Dog,Labrador,Male,0.1,Yes,Owner_4612,Bangalore,CityVet Kolkata,Dr. Priya Sharma,2022-01-22,Routine Checkup,Obesity,No,721.46,80.67,802.13,5,762.02,Insurance,No,No,,86,4
VIS-000127,PET-00713,Max,Cat,Persian,Male,3.0,No,Owner_8221,Bangalore,AnimalCare Chennai,Dr. Ananya Singh,2022-01-22,Surgery,Arthritis,Yes,7906.87,1252.99,9159.86,10,8243.87,Cash,No,Yes,2022-02-10,68,3
VIS-000128,PET-02222,Leo,Dog,Beagle,Female,6.4,No,Owner_8761,Jaipur,VetPlus Mumbai,Dr. Rahul Mehta,2022-01-22,Routine Checkup,Healthy,Yes,579.46,781.02,1360.48,5,1292.46,Insurance,No,No,,44,4
VIS-000129,PET-01554,Leo,Hamster,Syrian,Male,14.8,Yes,Owner_9095,Mumbai,AnimalCare Chennai,Dr. Sneha Rao,2022-01-22,Dental Cleaning,Healthy,Yes,3546.26,1391.08,4937.34,0,4937.34,Credit Card,Yes,No,,21,4
VIS-000130,PET-01410,Luna,Guinea Pig,American,Male,1.3,Yes,Owner_2452,Kolkata,PawCare Clinic Delhi,Dr. Priya Sharma,2022-01-22,Follow-up,Ear Infection,Yes,279.66,938.63,1218.29,0,1218.29,UPI,No,No,,43,5
VIS-000131,PET-00427,Coco,Cat,Persian,Female,0.7,Yes,Owner_1757,Delhi,PetMed Hyderabad,Dr. Kabir Joshi,2022-01-23,Dental Cleaning,Skin Infection,Yes,3576.71,490.47,4067.18,10,3660.46,UPI,Yes,Yes,2022-02-12,100,2
VIS-000132,PET-00983,Leo,Dog,Pomeranian,Female,8.4,Yes,Owner_5785,Bangalore,AnimalCare Chennai,Dr. Priya Sharma,2022-01-23,Vaccination,Healthy,Yes,524.61,1960.67,2485.28,5,2361.02,Cash,No,No,,82,3
VIS-000133,PET-02689,Ruby,Cat,Siamese,Male,9.6,No,Owner_1415,Mumbai,CityVet Kolkata,Dr. Kabir Joshi,2022-01-23,Lab Test,Obesity,No,1888.95,424.89,2313.84,5,2198.15,Insurance,No,Yes,2022-02-08,25,4
VIS-000134,PET-01759,Rocky,Bird,Lovebird,Female,0.9,Yes,Owner_4167,Hyderabad,AnimalCare Chennai,Dr. Kabir Joshi,2022-01-23,Routine Checkup,Healthy,Yes,587.43,603.22,1190.65,0,1190.65,Insurance,Yes,No,,101,5
VIS-000135,PET-01070,Tiger,Dog,Husky,Male,2.3,No,Owner_9651,Pune,VetPlus Mumbai,Dr. Kabir Joshi,2022-01-23,Grooming,Obesity,Yes,517.05,159.82,676.87,0,676.87,UPI,No,Yes,2022-02-10,50,4
VIS-000136,PET-01848,Coco,Guinea Pig,American,Male,5.1,No,Owner_7264,Pune,CityVet Kolkata,Dr. Kabir Joshi,2022-01-23,Surgery,Healthy,Yes,14063.98,178.06,14242.04,0,14242.04,Insurance,No,No,,60,4
VIS-000137,PET-00448,Coco,Bird,Cockatiel,Male,7.5,Yes,Owner_5588,Chennai,HealPet Bangalore,Dr. Kabir Joshi,2022-01-23,Routine Checkup,Respiratory Infection,Yes,519.68,1759.13,2278.81,0,2278.81,UPI,Yes,No,,31,5
VIS-000138,PET-01872,Tiger,Dog,Poodle,Male,0.7,No,Owner_1181,Delhi,PawCare Clinic Delhi,Dr. Rahul Mehta,2022-01-24,Routine Checkup,Healthy,Yes,392.53,1153.66,1546.19,0,1546.19,Cash,Yes,No,,110,3
VIS-000139,PET-00479,Rocky,Cat,Stray,Male,4.4,No,Owner_4248,Mumbai,CityVet Kolkata,Dr. Sneha Rao,2022-01-24,Routine Checkup,Fracture,Yes,505.79,1361.3,1867.09,0,1867.09,Cash,No,Yes,2022-02-11,53,5
VIS-000140,PET-02473,Kitty,Hamster,Roborovski,Male,6.6,Yes,Owner_4906,Delhi,CityVet Kolkata,Dr. Arjun Patel,2022-01-24,Lab Test,Respiratory Infection,No,2019.33,1857.77,3877.1,5,3683.24,Credit Card,No,Yes,2022-02-03,78,3
VIS-000141,PET-00937,Tiger,Guinea Pig,American,Female,3.2,Yes,Owner_9061,Hyderabad,AnimalCare Chennai,Dr. Rahul Mehta,2022-01-24,Routine Checkup,Ear Infection,Yes,514.52,1556.48,2071.0,0,2071.0,UPI,No,No,,30,5
VIS-000142,PET-01517,Leo,Dog,German Shepherd,Male,0.7,No,Owner_8813,Delhi,HealPet Bangalore,Dr. Priya Sharma,2022-01-24,Vaccination,Healthy,Yes,502.92,1786.45,2289.37,10,2060.43,Cash,No,No,,53,4
VIS-000143,PET-02596,Luna,Dog,Beagle,Male,0.1,Yes,Owner_3181,Delhi,AnimalCare Chennai,Dr. Ananya Singh,2022-01-25,Surgery,Digestive Issues,Yes,4108.61,974.84,5083.45,0,5083.45,Credit Card,No,Yes,2022-02-05,91,4
VIS-000144,PET-02908,Simba,Cat,British Shorthair,Female,1.3,Yes,Owner_8909,Bangalore,AnimalCare Chennai,Dr. Arjun Patel,2022-01-25,Vaccination,Eye Infection,No,1213.21,1734.76,2947.97,10,2653.17,Credit Card,No,Yes,2022-02-09,84,3
VIS-000145,PET-02977,Milo,Cat,Ragdoll,Male,6.6,No,Owner_7255,Delhi,PawCare Clinic Delhi,Dr. Sneha Rao,2022-01-26,Routine Checkup,Parasites,Yes,365.93,496.17,862.1,10,775.89,UPI,No,No,,71,5
VIS-000146,PET-01083,Simba,Dog,German Shepherd,Male,0.2,Yes,Owner_5588,Chennai,AnimalCare Chennai,Dr. Rahul Mehta,2022-01-26,Routine Checkup,Healthy,No,427.73,1651.65,2079.38,0,2079.38,Credit Card,No,No,,102,3
VIS-000147,PET-02747,Bella,Guinea Pig,Peruvian,Female,0.1,No,Owner_3302,Mumbai,VetPlus Mumbai,Dr. Sneha Rao,2022-01-26,Grooming,Obesity,No,1046.03,146.47,1192.5,15,1013.62,Credit Card,No,Yes,2022-02-02,98,5
VIS-000148,PET-00123,Milo,Dog,Poodle,Male,1.8,Yes,Owner_3073,Mumbai,PetMed Hyderabad,Dr. Kabir Joshi,2022-01-26,Routine Checkup,Arthritis,Yes,730.81,831.81,1562.62,5,1484.49,Debit Card,No,Yes,2022-02-18,113,3
VIS-000149,PET-02203,Simba,Rabbit,Flemish Giant,Male,0.3,Yes,Owner_3011,Bangalore,PetMed Hyderabad,Dr. Rahul Mehta,2022-01-26,Follow-up,Respiratory Infection,No,552.64,182.25,734.89,0,734.89,Cash,No,Yes,2022-02-23,14,5
VIS-000150,PET-01563,Rocky,Rabbit,Holland Lop,Male,0.6,No,Owner_8630,Delhi,PawCare Clinic Delhi,Dr. Arjun Patel,2022-01-26,Grooming,Allergy,Yes,539.6,568.26,1107.86,0,1107.86,Debit Card,No,Yes,2022-02-13,43,2
VIS-000151,PET-01335,Ruby,Dog,Bulldog,Male,0.1,Yes,Owner_9306,Delhi,PetMed Hyderabad,Dr. Ananya Singh,2022-01-26,Routine Checkup,Ear Infection,No,302.59,1252.88,1555.47,10,1399.92,Credit Card,No,Yes,2022-02-02,25,5
VIS-000152,PET-00109,Buddy,Dog,Golden Retriever,Male,3.0,No,Owner_5647,Hyderabad,AnimalCare Chennai,Dr. Priya Sharma,2022-01-27,Routine Checkup,Arthritis,No,677.13,626.27,1303.4,0,1303.4,Cash,Yes,Yes,2022-02-09,65,4
VIS-000153,PET-01745,Bruno,Cat,Persian,Male,4.8,No,Owner_2875,Hyderabad,HealPet Bangalore,Dr. Priya Sharma,2022-01-27,Surgery,Arthritis,Yes,10186.89,407.84,10594.73,0,10594.73,Insurance,No,Yes,2022-02-16,117,5
VIS-000154,PET-00423,Ruby,Dog,Bulldog,Male,2.2,No,Owner_1812,Jaipur,PawCare Clinic Delhi,Dr. Kabir Joshi,2022-01-27,Routine Checkup,Arthritis,No,482.25,1.44,483.69,0,483.69,Cash,No,No,,63,5
VIS-000155,PET-00024,Charlie,Dog,Bulldog,Male,0.6,No,Owner_8413,Kolkata,AnimalCare Chennai,Dr. Rahul Mehta,2022-01-27,Emergency,Respiratory Infection,No,2185.25,1728.22,3913.47,0,3913.47,Cash,Yes,No,,77,5
VIS-000156,PET-01243,Bella,Hamster,Syrian,Male,1.6,Yes,Owner_9666,Kolkata,CityVet Kolkata,Dr. Rahul Mehta,2022-01-27,Routine Checkup,Dental Disease,No,515.75,1502.81,2018.56,0,2018.56,Credit Card,No,Yes,2022-02-07,64,4
VIS-000157,PET-02831,Max,Cat,Persian,Male,3.6,No,Owner_3099,Mumbai,AnimalCare Chennai,Dr. Rahul Mehta,2022-01-27,Follow-up,Dental Disease,No,294.86,71.82,366.68,0,366.68,Cash,No,No,,11,3
VIS-000158,PET-02021,Simba,Dog,Poodle,Male,11.3,No,Owner_3375,Chennai,AnimalCare Chennai,Dr. Ananya Singh,2022-01-28,Grooming,Parasites,No,870.37,305.5,1175.87,15,999.49,Debit Card,No,No,,102,5
VIS-000159,PET-00736,Daisy,Guinea Pig,Teddy,Female,19.6,No,Owner_6371,Jaipur,VetPlus Mumbai,Dr. Kabir Joshi,2022-01-28,Routine Checkup,Parasites,Yes,790.33,936.6,1726.93,0,1726.93,Cash,No,No,,34,5
VIS-000160,PET-02363,Tiger,Cat,Persian,Male,1.1,Yes,Owner_1143,Bangalore,PawCare Clinic Delhi,Dr. Rahul Mehta,2022-01-28,Routine Checkup,Healthy,Yes,404.68,1072.5,1477.18,0,1477.18,Insurance,Yes,No,,104,5
VIS-000161,PET-02400,Buddy,Dog,Husky,Female,0.1,No,Owner_5627,Jaipur,VetPlus Mumbai,Dr. Kabir Joshi,2022-01-28,Emergency,Digestive Issues,No,2750.43,1326.26,4076.69,15,3465.19,Debit Card,No,Yes,2022-02-14,91,5
VIS-000162,PET-01868,Milo,Cat,British Shorthair,Male,7.1,Yes,Owner_6066,Delhi,HealPet Bangalore,Dr. Ananya Singh,2022-01-29,Routine Checkup,Obesity,No,647.26,1890.2,2537.46,0,2537.46,Debit Card,Yes,No,,56,4
VIS-000163,PET-01889,Bella,Cat,Bengal,Male,10.4,No,Owner_1698,Bangalore,PetMed Hyderabad,Dr. Kabir Joshi,2022-01-29,Vaccination,Parasites,Yes,607.66,1295.18,1902.84,10,1712.56,UPI,No,No,,55,3
VIS-000164,PET-02566,Bella,Bird,Budgie,Female,2.5,No,Owner_7719,Jaipur,PawCare Clinic Delhi,Dr. Sneha Rao,2022-01-29,Lab Test,Fracture,Yes,1135.09,12.77,1147.86,0,1147.86,Credit Card,No,Yes,2022-02-14,113,4
VIS-000165,PET-01923,Buddy,Bird,Budgie,Female,5.9,Yes,Owner_9340,Mumbai,PetMed Hyderabad,Dr. Rahul Mehta,2022-01-29,Grooming,Ear Infection,Yes,751.36,701.01,1452.37,0,1452.37,Debit Card,No,No,,23,5
VIS-000166,PET-01534,Luna,Dog,Labrador,Female,8.0,No,Owner_2904,Pune,CityVet Kolkata,Dr. Sneha Rao,2022-01-29,Routine Checkup,Skin Infection,Yes,793.04,1603.07,2396.11,5,2276.3,Debit Card,No,No,,24,3
VIS-000167,PET-01695,Coco,Cat,Maine Coon,Male,3.8,No,Owner_9691,Hyderabad,VetPlus Mumbai,Dr. Arjun Patel,2022-01-29,Vaccination,Dental Disease,No,824.33,343.49,1167.82,0,1167.82,Cash,No,Yes,2022-02-08,67,5
VIS-000168,PET-00765,Ruby,Turtle,Painted Turtle,Female,8.2,No,Owner_5265,Bangalore,HealPet Bangalore,Dr. Arjun Patel,2022-01-29,Lab Test,Healthy,Yes,1358.06,711.81,2069.87,5,1966.38,UPI,Yes,No,,40,3
VIS-000169,PET-00734,Daisy,Dog,Labrador,Female,0.1,No,Owner_8655,Mumbai,VetPlus Mumbai,Dr. Priya Sharma,2022-01-29,Surgery,Ear Infection,No,8702.05,1333.81,10035.86,10,9032.27,Debit Card,No,No,,110,3
VIS-000170,PET-02206,Buddy,Dog,Pomeranian,Female,1.3,No,Owner_1183,Kolkata,HealPet Bangalore,Dr. Kabir Joshi,2022-01-29,Emergency,Healthy,Yes,3623.31,1125.88,4749.19,0,4749.19,Credit Card,Yes,No,,99,3
VIS-000171,PET-01909,Tiger,Cat,Bengal,Female,1.3,No,Owner_2846,Hyderabad,PetMed Hyderabad,Dr. Rahul Mehta,2022-01-30,Emergency,Fracture,No,6022.97,1202.03,7225.0,0,7225.0,Cash,Yes,Yes,2022-02-07,72,2
VIS-000172,PET-00552,Kitty,Guinea Pig,Peruvian,Male,0.5,Yes,Owner_8549,Mumbai,AnimalCare Chennai,Dr. Ananya Singh,2022-01-30,Grooming,Respiratory Infection,Yes,960.23,155.64,1115.87,10,1004.28,Credit Card,No,Yes,2022-02-28,18,2
VIS-000173,PET-01259,Ruby,Dog,Beagle,Male,9.7,Yes,Owner_4359,Kolkata,HealPet Bangalore,Dr. Rahul Mehta,2022-01-30,Routine Checkup,Arthritis,No,462.01,187.2,649.21,5,616.75,Insurance,No,No,,85,4
VIS-000174,PET-01002,Rocky,Cat,Stray,Male,0.1,No,Owner_7554,Chennai,VetPlus Mumbai,Dr. Arjun Patel,2022-01-30,Routine Checkup,Dental Disease,No,698.18,1359.71,2057.89,5,1955.0,Cash,Yes,No,,60,4
VIS-000175,PET-02535,Tiger,Dog,Husky,Female,4.5,Yes,Owner_1238,Hyderabad,VetPlus Mumbai,Dr. Arjun Patel,2022-01-30,Routine Checkup,Arthritis,No,392.18,1136.6,1528.78,0,1528.78,Insurance,No,No,,55,4
VIS-000176,PET-02699,Tiger,Dog,Bulldog,Male,0.3,No,Owner_5485,Bangalore,PetMed Hyderabad,Dr. Kabir Joshi,2022-01-30,Emergency,Diabetes,No,3015.37,711.05,3726.42,0,3726.42,Debit Card,No,Yes,2022-02-19,65,4
VIS-000177,PET-00985,Leo,Dog,Husky,Female,1.8,No,Owner_5194,Bangalore,PawCare Clinic Delhi,Dr. Priya Sharma,2022-01-30,Emergency,Healthy,Yes,8271.76,1206.23,9477.99,0,9477.99,Insurance,Yes,No,,118,5
VIS-000178,PET-01844,Kitty,Cat,Ragdoll,Male,2.2,Yes,Owner_6283,Jaipur,HealPet Bangalore,Dr. Kabir Joshi,2022-01-31,Routine Checkup,Skin Infection,No,526.46,689.46,1215.92,15,1033.53,UPI,No,Yes,2022-02-17,83,3
VIS-000179,PET-01673,Charlie,Rabbit,Mini Rex,Male,0.8,No,Owner_5604,Delhi,PawCare Clinic Delhi,Dr. Ananya Singh,2022-01-31,Routine Checkup,Dental Disease,Yes,759.07,267.66,1026.73,0,1026.73,Credit Card,No,No,,79,4
VIS-000180,PET-00727,Tiger,Cat,Bengal,Female,2.9,No,Owner_7876,Jaipur,PetMed Hyderabad,Dr. Ananya Singh,2022-01-31,Routine Checkup,Healthy,Yes,352.57,132.84,485.41,0,485.41,UPI,No,No,,60,5
VIS-000181,PET-02696,Bruno,Bird,Macaw,Male,3.1,Yes,Owner_2476,Delhi,VetPlus Mumbai,Dr. Priya Sharma,2022-02-01,Follow-up,Cancer,No,498.5,1311.81,1810.31,0,1810.31,Debit Card,No,Yes,2022-02-28,55,5
VIS-000182,PET-00007,Tiger,Guinea Pig,Peruvian,Female,1.5,No,Owner_9375,Hyderabad,PawCare Clinic Delhi,Dr. Kabir Joshi,2022-02-01,Routine Checkup,Respiratory Infection,Yes,634.92,583.82,1218.74,0,1218.74,Credit Card,No,Yes,2022-02-28,64,5
VIS-000183,PET-02020,Rocky,Dog,Golden Retriever,Female,5.3,No,Owner_7593,Hyderabad,PawCare Clinic Delhi,Dr. Arjun Patel,2022-02-01,Vaccination,Arthritis,Yes,870.36,783.7,1654.06,0,1654.06,UPI,No,Yes,2022-02-12,39,5
VIS-000184,PET-02605,Charlie,Rabbit,Lionhead,Female,0.7,Yes,Owner_8097,Chennai,HealPet Bangalore,Dr. Arjun Patel,2022-02-01,Grooming,Healthy,Yes,502.65,1575.34,2077.99,5,1974.09,Cash,No,No,,88,3
VIS-000185,PET-02942,Rocky,Dog,Husky,Female,0.9,No,Owner_8661,Bangalore,PawCare Clinic Delhi,Dr. Rahul Mehta,2022-02-01,Follow-up,Digestive Issues,Yes,444.75,904.64,1349.39,0,1349.39,Cash,No,Yes,2022-02-09,33,5
VIS-000186,PET-02289,Bella,Dog,Husky,Female,1.8,Yes,Owner_1339,Kolkata,AnimalCare Chennai,Dr. Arjun Patel,2022-02-01,Routine Checkup,Ear Infection,Yes,679.12,289.8,968.92,0,968.92,Insurance,No,No,,40,4
VIS-000187,PET-02527,Rocky,Dog,Golden Retriever,Female,1.9,No,Owner_1068,Delhi,AnimalCare Chennai,Dr. Rahul Mehta,2022-02-01,Dental Cleaning,Ear Infection,Yes,2417.91,291.77,2709.68,0,2709.68,Credit Card,No,Yes,2022-02-13,57,5
VIS-000188,PET-01959,Rocky,Cat,Stray,Male,0.9,Yes,Owner_5839,Hyderabad,PetMed Hyderabad,Dr. Sneha Rao,2022-02-02,Vaccination,Cancer,Yes,972.5,989.94,1962.44,10,1766.2,Debit Card,Yes,No,,84,5
VIS-000189,PET-00037,Daisy,Hamster,Syrian,Female,10.0,No,Owner_6860,Kolkata,PawCare Clinic Delhi,Dr. Rahul Mehta,2022-02-02,Routine Checkup,Obesity,No,642.85,1761.37,2404.22,10,2163.8,Debit Card,No,No,,82,3
VIS-000190,PET-00172,Charlie,Dog,Poodle,Male,7.0,Yes,Owner_7823,Bangalore,PetMed Hyderabad,Dr. Ananya Singh,2022-02-02,Routine Checkup,Healthy,No,604.69,743.29,1347.98,5,1280.58,Credit Card,No,No,,76,2
VIS-000191,PET-02101,Max,Rabbit,Mini Rex,Female,0.5,No,Owner_7484,Jaipur,AnimalCare Chennai,Dr. Ananya Singh,2022-02-02,Vaccination,Dental Disease,No,923.32,1576.4,2499.72,5,2374.73,Cash,Yes,No,,15,5
VIS-000192,PET-01748,Bruno,Bird,Lovebird,Male,1.8,Yes,Owner_4027,Bangalore,VetPlus Mumbai,Dr. Rahul Mehta,2022-02-02,Routine Checkup,Skin Infection,Yes,393.05,1297.35,1690.4,5,1605.88,Debit Card,Yes,Yes,2022-02-09,90,4
VIS-000193,PET-02653,Simba,Cat,Stray,Male,1.1,No,Owner_9653,Mumbai,HealPet Bangalore,Dr. Sneha Rao,2022-02-02,Lab Test,Obesity,No,1712.72,757.96,2470.68,10,2223.61,UPI,Yes,Yes,2022-02-23,15,5
VIS-000194,PET-00647,Ruby,Dog,Husky,Male,2.4,Yes,Owner_4013,Bangalore,PetMed Hyderabad,Dr. Sneha Rao,2022-02-03,Grooming,Digestive Issues,Yes,839.86,589.0,1428.86,0,1428.86,Insurance,No,Yes,2022-03-02,17,3
VIS-000195,PET-02693,Daisy,Dog,Poodle,Female,1.3,No,Owner_8620,Pune,PawCare Clinic Delhi,Dr. Rahul Mehta,2022-02-03,Grooming,Allergy,No,1117.18,212.87,1330.05,0,1330.05,Debit Card,No,Yes,2022-03-02,47,4
VIS-000196,PET-01634,Luna,Guinea Pig,American,Female,2.8,No,Owner_2490,Bangalore,VetPlus Mumbai,Dr. Arjun Patel,2022-02-03,Routine Checkup,Fracture,Yes,797.41,399.25,1196.66,10,1076.99,Cash,No,No,,47,3
VIS-000197,PET-00948,Simba,Dog,German Shepherd,Female,10.2,Yes,Owner_4047,Mumbai,HealPet Bangalore,Dr. Rahul Mehta,2022-02-04,Lab Test,Healthy,No,1936.27,9.62,1945.89,15,1654.01,Credit Card,No,No,,101,3
VIS-000198,PET-02024,Buddy,Cat,Persian,Male,1.9,No,Owner_9434,Delhi,CityVet Kolkata,Dr. Arjun Patel,2022-02-04,Emergency,Healthy,Yes,5285.56,1301.45,6587.01,10,5928.31,Cash,No,No,,14,3
VIS-000199,PET-00711,Daisy,Cat,British Shorthair,Male,4.2,No,Owner_1802,Bangalore,CityVet Kolkata,Dr. Arjun Patel,2022-02-04,Routine Checkup,Diabetes,Yes,411.37,534.15,945.52,5,898.24,Cash,No,Yes,2022-02-20,95,4
VIS-000200,PET-02328,Charlie,Bird,Lovebird,Male,3.6,No,Owner_9145,Kolkata,AnimalCare Chennai,Dr. Priya Sharma,2022-02-04,Emergency,Ear Infection,Yes,8304.64,1309.34,9613.98,10,8652.58,Insurance,No,No,,114,5
VIS-000201,PET-02160,Charlie,Dog,Labrador,Female,5.6,No,Owner_9118,Mumbai,CityVet Kolkata,Dr. Ananya Singh,2022-02-04,Vaccination,Healthy,No,1238.45,1235.79,2474.24,5,2350.53,Credit Card,No,No,,85,5
VIS-000202,PET-01330,Leo,Bird,Parrot,Female,0.3,No,Owner_4342,Hyderabad,CityVet Kolkata,Dr. Arjun Patel,2022-02-04,Surgery,Skin Infection,Yes,5973.51,1336.52,7310.03,5,6944.53,Credit Card,No,Yes,2022-02-25,77,5
