Order_ID,SKU,Product_Name,Category,Supplier,Warehouse,Region,Order_Date,Delivery_Date,Ship_Mode,Payment_Terms,Unit_Price,Quantity_Ordered,Quantity_Received,Quantity_On_Hand,Reorder_Level,Lead_Time_Days,Discount_Pct,Total_Order_Value,Net_Value,Stock_Status,Defective_Units,Return_Units,Days_To_Deliver
ORD-000127,SKU-02678,Product_Zeta_24,Pharmaceuticals,Supplier_D,Kolkata WH,West,2022-01-30,2022-02-03,Rail,Immediate,4400.77,87,87,153,36,5,15,382866.99,325436.94,In Stock,5,10,4
ORD-000128,SKU-04242,Product_Gamma_30,Pharmaceuticals,Supplier_F,Mumbai WH,South,2022-01-30,2022-02-07,Road,Net 60,2532.55,458,458,342,145,36,0,1159907.9,1159907.9,In Stock,2,9,8
ORD-000129,SKU-05636,Product_Delta_41,Furniture,Supplier_H,Bangalore WH,North,2022-01-30,2022-02-21,Sea,Net 60,2543.71,67,465,717,106,21,0,170428.57,170428.57,In Stock,1,8,22
ORD-000130,SKU-02059,Product_Omega_18,Furniture,Supplier_E,Delhi WH,North,2022-01-30,2022-02-07,Air,Net 30,700.47,453,453,412,172,39,0,317312.91,317312.91,In Stock,0,3,8
ORD-000131,SKU-07668,Product_Delta_22,Industrial Parts,Supplier_C,Bangalore WH,North,2022-01-30,2022-02-08,Air,Net 15,4913.87,259,259,664,35,3,20,1272692.33,1018153.86,In Stock,8,7,9
ORD-000132,SKU-04157,Product_Gamma_3,FMCG,Supplier_C,Hyderabad WH,East,2022-01-31,2022-02-18,Air,Net 60,1257.36,422,460,183,43,29,0,530605.92,530605.92,In Stock,0,0,18
ORD-000133,SKU-06915,Product_Alpha_18,Pharmaceuticals,Supplier_D,Kolkata WH,South,2022-01-31,2022-02-27,Air,Net 15,376.09,205,205,670,94,25,15,77098.45,65533.68,In Stock,3,4,27
ORD-000134,SKU-03693,Product_Gamma_8,Industrial Parts,Supplier_D,Kolkata WH,North,2022-01-31,2022-02-26,Air,Immediate,3319.1,426,426,193,170,27,0,1413936.6,1413936.6,In Stock,5,8,26
ORD-000135,SKU-04627,Product_Kappa_30,Apparel,Supplier_L,Mumbai WH,East,2022-02-01,2022-03-03,Rail,Net 60,2980.88,467,467,1,188,36,15,1392070.96,1183260.32,Low Stock,8,2,30
ORD-000136,SKU-06450,Product_Zeta_11,Pharmaceuticals,Supplier_C,Delhi WH,North,2022-02-01,2022-02-25,Air,Immediate,2081.58,424,424,214,122,22,20,882589.92,706071.94,In Stock,3,10,24
ORD-000137,SKU-02663,Product_Omega_15,Industrial Parts,Supplier_C,Hyderabad WH,North,2022-02-01,2022-02-03,Rail,Net 15,2116.74,178,165,686,105,38,0,376779.72,376779.72,In Stock,6,12,2
ORD-000138,SKU-06592,Product_Sigma_39,Apparel,Supplier_C,Mumbai WH,West,2022-02-01,2022-02-26,Sea,Net 15,3927.47,419,419,586,180,35,0,1645609.93,1645609.93,In Stock,6,5,25
ORD-000139,SKU-08392,Product_Gamma_41,Electronics,Supplier_L,Mumbai WH,North,2022-02-01,2022-02-09,Sea,Net 60,986.61,280,280,796,124,1,0,276250.8,276250.8,In Stock,5,10,8
ORD-000140,SKU-02306,Product_Gamma_37,Apparel,Supplier_I,Bangalore WH,West,2022-02-01,2022-02-20,Rail,Net 60,4103.06,344,344,638,61,3,10,1411452.64,1270307.38,In Stock,8,9,19
ORD-000141,SKU-07776,Product_Delta_6,Electronics,Supplier_A,Mumbai WH,North,2022-02-01,2022-03-01,Road,Net 30,3247.25,17,17,482,195,24,0,55203.25,55203.25,In Stock,9,5,28
ORD-000142,SKU-06864,Product_Zeta_34,Pharmaceuticals,Supplier_K,Delhi WH,West,2022-02-02,2022-02-28,Road,Net 60,2100.66,296,296,560,37,8,0,621795.36,621795.36,In Stock,6,10,26
ORD-000143,SKU-08526,Product_Kappa_14,FMCG,Supplier_B,Hyderabad WH,South,2022-02-02,2022-02-15,Air,Net 30,2295.56,202,202,968,97,39,0,463703.12,463703.12,In Stock,2,5,13
ORD-000144,SKU-09901,Product_Kappa_30,FMCG,Supplier_J,Chennai WH,East,2022-02-02,2022-02-14,Road,Net 60,1290.67,450,450,31,111,18,0,580801.5,580801.5,Low Stock,5,3,12
ORD-000145,SKU-06575,Product_Sigma_1,Electronics,Supplier_E,Chennai WH,Central,2022-02-02,2022-03-04,Rail,Net 15,3763.05,172,172,669,30,41,0,647244.6,647244.6,In Stock,6,6,30
ORD-000146,SKU-06530,Product_Zeta_48,Pharmaceuticals,Supplier_E,Chennai WH,East,2022-02-02,2022-03-01,Sea,Net 30,2569.24,407,407,14,171,3,15,1045680.68,888828.58,Low Stock,6,2,27
ORD-000147,SKU-05413,Product_Delta_16,Industrial Parts,Supplier_C,Hyderabad WH,North,2022-02-02,2022-03-02,Air,Net 30,1611.06,262,262,317,183,18,15,422097.72,358783.06,In Stock,5,5,28
ORD-000148,SKU-04748,Product_Omega_28,Industrial Parts,Supplier_F,Delhi WH,Central,2022-02-02,2022-02-08,Road,Net 60,2984.29,194,194,845,145,16,5,578952.26,550004.65,In Stock,2,9,6
ORD-000149,SKU-01663,Product_Delta_38,Industrial Parts,Supplier_I,Hyderabad WH,Central,2022-02-03,2022-02-09,Air,Net 15,4978.71,149,149,242,116,32,10,741827.79,667645.01,In Stock,5,4,6
ORD-000150,SKU-02998,Product_Gamma_37,FMCG,Supplier_K,Bangalore WH,East,2022-02-03,2022-02-11,Sea,Immediate,2181.96,375,375,16,72,1,10,818235.0,736411.5,Low Stock,1,2,8
ORD-000151,SKU-08994,Product_Alpha_27,FMCG,Supplier_L,Hyderabad WH,North,2022-02-03,2022-02-22,Road,Net 60,4604.25,376,376,533,102,26,10,1731198.0,1558078.2,In Stock,9,1,19
ORD-000152,SKU-02495,Product_Alpha_3,Electronics,Supplier_J,Hyderabad WH,South,2022-02-03,2022-02-14,Rail,Immediate,1731.63,35,35,755,66,12,5,60607.05,57576.7,In Stock,0,11,11
ORD-000153,SKU-04304,Product_Kappa_47,FMCG,Supplier_C,Chennai WH,South,2022-02-03,2022-03-01,Air,Immediate,283.12,369,369,925,71,38,5,104471.28,99247.72,In Stock,7,14,26
ORD-000154,SKU-04763,Product_Alpha_28,Industrial Parts,Supplier_L,Mumbai WH,West,2022-02-03,2022-02-27,Air,Net 15,1029.17,29,31,80,76,21,10,29845.93,26861.34,In Stock,2,0,24
ORD-000155,SKU-06232,Product_Zeta_31,Apparel,Supplier_K,Hyderabad WH,North,2022-02-04,2022-02-27,Road,Net 30,2099.29,263,356,655,94,41,10,552113.27,496901.94,In Stock,7,7,23
ORD-000156,SKU-02853,Product_Beta_29,Electronics,Supplier_K,Hyderabad WH,Central,2022-02-04,2022-02-16,Road,Immediate,1105.98,221,221,435,170,13,0,244421.58,244421.58,In Stock,2,0,12
ORD-000157,SKU-07585,Product_Kappa_16,Apparel,Supplier_K,Delhi WH,East,2022-02-04,2022-03-06,Sea,Net 60,11.13,53,53,7,78,12,0,589.89,589.89,Low Stock,1,4,30
ORD-000158,SKU-02291,Product_Beta_36,Industrial Parts,Supplier_C,Kolkata WH,North,2022-02-05,2022-02-24,Rail,Net 30,4575.86,421,421,959,88,13,0,1926437.06,1926437.06,Reorder Pending,7,4,19
ORD-000159,SKU-04581,Product_Alpha_45,Furniture,Supplier_C,Bangalore WH,North,2022-02-06,2022-02-07,Road,Net 30,4220.96,279,279,678,105,18,5,1177647.84,1118765.45,In Stock,2,0,1
ORD-000160,SKU-08554,Product_Zeta_14,Apparel,Supplier_L,Chennai WH,Central,2022-02-06,2022-03-01,Rail,Net 15,3714.04,353,353,286,189,19,0,1311056.12,1311056.12,In Stock,7,8,23
ORD-000161,SKU-08280,Product_Gamma_23,Industrial Parts,Supplier_F,Hyderabad WH,North,2022-02-06,2022-03-01,Sea,Net 60,847.39,392,392,779,165,19,5,332176.88,315568.04,In Stock,1,4,23
ORD-000162,SKU-02636,Product_Sigma_16,Pharmaceuticals,Supplier_G,Mumbai WH,Central,2022-02-07,2022-02-19,Road,Net 60,610.61,76,76,800,90,6,5,46406.36,44086.04,In Stock,3,8,12
ORD-000163,SKU-04696,Product_Beta_2,Furniture,Supplier_A,Delhi WH,East,2022-02-07,2022-02-26,Air,Net 30,347.35,494,494,185,52,7,15,171590.9,145852.26,In Stock,8,10,19
ORD-000164,SKU-01698,Product_Kappa_43,Apparel,Supplier_G,Delhi WH,East,2022-02-07,2022-02-26,Rail,Net 15,3622.91,176,166,523,22,7,0,637632.16,637632.16,In Stock,0,5,19
ORD-000165,SKU-05737,Product_Sigma_11,Furniture,Supplier_C,Chennai WH,East,2022-02-07,2022-02-12,Rail,Immediate,4644.75,10,10,792,47,28,5,46447.5,44125.12,In Stock,1,6,5
ORD-000166,SKU-01854,Product_Kappa_37,FMCG,Supplier_J,Kolkata WH,East,2022-02-07,2022-02-26,Rail,Net 30,2158.37,463,463,421,20,28,5,999325.31,949359.04,In Stock,1,6,19
ORD-000167,SKU-09164,Product_Alpha_30,Industrial Parts,Supplier_F,Bangalore WH,East,2022-02-07,2022-02-14,Road,Net 30,604.51,117,117,815,145,19,0,70727.67,70727.67,In Stock,8,1,7
ORD-000168,SKU-06855,Product_Kappa_50,Apparel,Supplier_D,Mumbai WH,West,2022-02-08,2022-03-07,Sea,Net 30,2566.84,280,280,465,132,16,5,718715.2,682779.44,In Stock,9,13,27
ORD-000169,SKU-08392,Product_Gamma_46,Apparel,Supplier_F,Kolkata WH,Central,2022-02-08,2022-03-06,Air,Immediate,1750.67,218,218,82,66,17,15,381646.06,324399.15,Discontinued,4,4,26
ORD-000170,SKU-07528,Product_Zeta_12,Electronics,Supplier_K,Delhi WH,West,2022-02-08,2022-03-09,Road,Immediate,1880.38,175,175,566,56,22,0,329066.5,329066.5,In Stock,3,1,29
ORD-000171,SKU-06249,Product_Omega_41,Apparel,Supplier_A,Chennai WH,South,2022-02-08,2022-02-24,Air,Net 60,3110.44,234,234,642,105,19,15,727842.96,618666.52,In Stock,9,3,16
ORD-000172,SKU-06172,Product_Kappa_46,Industrial Parts,Supplier_G,Hyderabad WH,Central,2022-02-08,2022-02-26,Rail,Net 15,3596.4,437,437,636,67,29,15,1571626.8,1335882.78,In Stock,9,11,18
ORD-000173,SKU-02707,Product_Alpha_41,FMCG,Supplier_D,Chennai WH,West,2022-02-09,2022-02-19,Sea,Immediate,561.91,252,252,482,127,19,10,141601.32,127441.19,In Stock,3,2,10
ORD-000174,SKU-06791,Product_Beta_25,Industrial Parts,Supplier_K,Chennai WH,East,2022-02-09,2022-02-15,Rail,Net 60,187.6,295,295,324,38,35,10,55342.0,49807.8,In Stock,6,11,6
ORD-000175,SKU-06535,Product_Omega_34,Industrial Parts,Supplier_L,Delhi WH,East,2022-02-09,2022-02-25,Rail,Net 15,4971.71,451,451,418,161,25,10,2242241.21,2018017.09,In Stock,2,12,16
ORD-000176,SKU-05931,Product_Alpha_19,Industrial Parts,Supplier_H,Hyderabad WH,West,2022-02-09,2022-02-11,Sea,Immediate,1171.31,322,322,50,102,20,5,377161.82,358303.73,Low Stock,8,10,2
ORD-000177,SKU-04510,Product_Zeta_49,Furniture,Supplier_D,Chennai WH,North,2022-02-10,2022-02-13,Rail,Immediate,278.61,6,6,26,84,37,20,1671.66,1337.33,Low Stock,4,5,3
ORD-000178,SKU-01202,Product_Sigma_45,Industrial Parts,Supplier_B,Hyderabad WH,Central,2022-02-10,2022-02-12,Sea,Immediate,957.48,21,21,676,45,19,0,20107.08,20107.08,In Stock,8,10,2
ORD-000179,SKU-05218,Product_Delta_44,FMCG,Supplier_K,Bangalore WH,South,2022-02-10,2022-02-18,Air,Net 60,204.4,73,73,980,157,42,0,14921.2,14921.2,In Stock,0,14,8
ORD-000180,SKU-09958,Product_Beta_40,Apparel,Supplier_B,Chennai WH,West,2022-02-10,2022-03-02,Rail,Net 60,1965.14,330,330,911,118,13,0,648496.2,648496.2,In Stock,9,4,20
ORD-000181,SKU-05389,Product_Omega_48,Industrial Parts,Supplier_I,Mumbai WH,West,2022-02-10,2022-02-18,Road,Net 15,4013.98,36,36,987,96,12,10,144503.28,130052.95,In Stock,7,0,8
ORD-000182,SKU-03327,Product_Alpha_33,Apparel,Supplier_A,Kolkata WH,West,2022-02-10,2022-02-11,Road,Net 30,1712.81,387,387,792,89,15,0,662857.47,662857.47,In Stock,1,14,1
ORD-000183,SKU-09004,Product_Omega_4,Industrial Parts,Supplier_E,Kolkata WH,North,2022-02-10,2022-02-27,Sea,Immediate,2226.48,233,233,544,62,4,20,518769.84,415015.87,In Stock,7,1,17
ORD-000184,SKU-03931,Product_Beta_25,Electronics,Supplier_G,Kolkata WH,South,2022-02-11,2022-02-27,Air,Net 60,3381.18,216,397,61,89,15,5,730334.88,693818.14,Low Stock,3,12,16
ORD-000185,SKU-08777,Product_Omega_30,Apparel,Supplier_K,Bangalore WH,West,2022-02-11,2022-02-12,Sea,Net 60,2549.38,470,470,656,78,17,15,1198208.6,1018477.31,In Stock,1,6,1
ORD-000186,SKU-01197,Product_Alpha_24,Apparel,Supplier_H,Delhi WH,West,2022-02-11,2022-02-22,Rail,Net 30,4308.61,497,497,170,22,27,0,2141379.17,2141379.17,In Stock,1,8,11
ORD-000187,SKU-08125,Product_Omega_12,Furniture,Supplier_E,Bangalore WH,North,2022-02-11,2022-03-13,Sea,Net 30,4331.52,206,206,285,152,11,0,892293.12,892293.12,In Stock,5,0,30
ORD-000188,SKU-02930,Product_Beta_36,Electronics,Supplier_B,Mumbai WH,Central,2022-02-12,2022-03-04,Road,Net 15,59.45,426,426,808,104,23,0,25325.7,25325.7,In Stock,2,3,20
ORD-000189,SKU-07287,Product_Delta_9,FMCG,Supplier_D,Bangalore WH,Central,2022-02-12,2022-02-19,Air,Net 60,3892.45,429,429,116,114,15,0,1669861.05,1669861.05,In Stock,9,13,7
ORD-000190,SKU-09800,Product_Omega_16,FMCG,Supplier_A,Chennai WH,West,2022-02-12,2022-03-10,Rail,Net 60,2309.06,44,44,3,97,31,5,101598.64,96518.71,Low Stock,2,14,26
ORD-000191,SKU-05282,Product_Beta_42,Electronics,Supplier_H,Bangalore WH,South,2022-02-12,2022-02-17,Sea,Net 15,4944.31,91,91,65,120,26,20,449932.21,359945.77,Low Stock,8,14,5
ORD-000192,SKU-03511,Product_Kappa_48,FMCG,Supplier_K,Delhi WH,West,2022-02-12,2022-02-23,Air,Net 15,2421.33,417,417,59,102,7,0,1009694.61,1009694.61,Low Stock,4,10,11
ORD-000193,SKU-01659,Product_Delta_49,Industrial Parts,Supplier_F,Kolkata WH,South,2022-02-12,2022-03-07,Sea,Net 60,4934.61,316,316,904,184,13,10,1559336.76,1403403.08,In Stock,6,2,23
ORD-000194,SKU-03811,Product_Delta_21,Industrial Parts,Supplier_D,Mumbai WH,Central,2022-02-13,2022-02-19,Road,Immediate,3775.3,470,470,501,103,13,5,1774391.0,1685671.45,In Stock,4,11,6
ORD-000195,SKU-08098,Product_Omega_18,Furniture,Supplier_I,Bangalore WH,East,2022-02-13,2022-03-15,Sea,Net 60,1250.54,93,93,798,199,20,0,116300.22,116300.22,In Stock,1,11,30
ORD-000196,SKU-07546,Product_Zeta_18,Industrial Parts,Supplier_E,Mumbai WH,West,2022-02-13,2022-03-11,Rail,Net 15,2696.59,467,467,856,140,34,5,1259307.53,1196342.15,In Stock,7,10,26
ORD-000197,SKU-02986,Product_Alpha_5,Electronics,Supplier_B,Delhi WH,North,2022-02-13,2022-03-13,Air,Net 30,4960.76,339,339,228,154,10,0,1681697.64,1681697.64,In Stock,8,12,28
ORD-000198,SKU-09338,Product_Omega_23,Pharmaceuticals,Supplier_K,Kolkata WH,South,2022-02-14,2022-03-14,Rail,Net 15,4289.08,454,454,99,72,37,15,1947242.32,1655155.97,In Stock,1,4,28
ORD-000199,SKU-03911,Product_Kappa_32,FMCG,Supplier_I,Mumbai WH,West,2022-02-14,2022-02-25,Rail,Immediate,495.86,493,493,118,133,27,10,244458.98,220013.08,Low Stock,1,4,11
ORD-000200,SKU-02734,Product_Beta_31,FMCG,Supplier_F,Chennai WH,West,2022-02-14,2022-02-16,Road,Net 15,3534.8,83,83,68,25,34,0,293388.4,293388.4,In Stock,3,12,2
ORD-000201,SKU-02843,Product_Sigma_29,Pharmaceuticals,Supplier_C,Kolkata WH,West,2022-02-14,2022-02-15,Road,Net 30,1734.44,333,333,663,154,36,10,577568.52,519811.67,In Stock,7,11,1
ORD-000202,SKU-09680,Product_Omega_44,Pharmaceuticals,Supplier_A,Hyderabad WH,Central,2022-02-14,2022-02-19,Sea,Net 30,44.84,282,282,791,191,16,0,12644.88,12644.88,In Stock,4,9,5
ORD-000203,SKU-03976,Product_Beta_13,Industrial Parts,Supplier_K,Bangalore WH,South,2022-02-14,2022-03-05,Sea,Net 60,2023.37,470,470,220,37,21,10,950983.9,855885.51,Reorder Pending,4,9,19
ORD-000204,SKU-02959,Product_Kappa_6,Electronics,Supplier_B,Chennai WH,North,2022-02-14,2022-03-09,Sea,Net 60,1181.42,21,21,940,73,16,15,24809.82,21088.35,In Stock,6,10,23
ORD-000205,SKU-06759,Product_Beta_26,Industrial Parts,Supplier_D,Delhi WH,East,2022-02-15,2022-03-17,Sea,Immediate,4096.16,228,228,222,146,17,15,933924.48,793835.81,In Stock,3,1,30
ORD-000206,SKU-07694,Product_Gamma_19,Electronics,Supplier_G,Delhi WH,East,2022-02-15,2022-02-20,Sea,Net 60,1693.28,376,376,676,176,15,0,636673.28,636673.28,In Stock,8,4,5
ORD-000207,SKU-03385,Product_Beta_7,FMCG,Supplier_C,Delhi WH,West,2022-02-15,2022-03-12,Sea,Net 30,4139.34,130,130,953,44,13,0,538114.2,538114.2,In Stock,3,3,25
ORD-000208,SKU-05736,Product_Gamma_18,FMCG,Supplier_G,Chennai WH,South,2022-02-15,2022-02-19,Rail,Net 30,12.98,175,175,503,82,33,5,2271.5,2157.92,In Stock,7,12,4
ORD-000209,SKU-02802,Product_Beta_45,Apparel,Supplier_K,Chennai WH,West,2022-02-15,2022-03-15,Rail,Net 30,1546.02,108,108,210,134,5,20,166970.16,133576.13,In Stock,2,0,28
ORD-000210,SKU-09155,Product_Gamma_32,FMCG,Supplier_A,Chennai WH,North,2022-02-15,2022-03-04,Rail,Net 30,1213.41,414,414,790,160,27,20,502351.74,401881.39,In Stock,5,11,17
ORD-000211,SKU-09120,Product_Gamma_14,Pharmaceuticals,Supplier_I,Mumbai WH,South,2022-02-15,2022-03-15,Rail,Net 30,1175.5,283,283,930,179,1,0,332666.5,332666.5,In Stock,0,0,28
ORD-000212,SKU-07616,Product_Alpha_19,Apparel,Supplier_E,Kolkata WH,Central,2022-02-16,2022-02-28,Rail,Net 15,350.25,71,71,574,174,44,10,24867.75,22380.98,In Stock,6,0,12
ORD-000213,SKU-06534,Product_Zeta_44,Electronics,Supplier_K,Mumbai WH,Central,2022-02-16,2022-02-19,Sea,Net 60,943.75,404,404,885,70,30,20,381275.0,305020.0,In Stock,6,7,3
ORD-000214,SKU-05061,Product_Gamma_31,Electronics,Supplier_G,Delhi WH,West,2022-02-16,2022-02-28,Rail,Net 60,2782.19,50,295,881,181,23,0,139109.5,139109.5,In Stock,1,14,12
ORD-000215,SKU-01262,Product_Omega_27,Apparel,Supplier_D,Chennai WH,East,2022-02-16,2022-03-11,Air,Immediate,1463.89,95,95,261,47,15,15,139069.55,118209.12,In Stock,4,2,23
ORD-000216,SKU-07287,Product_Kappa_48,Furniture,Supplier_J,Bangalore WH,North,2022-02-16,2022-03-10,Road,Net 15,2092.8,279,279,517,92,36,0,583891.2,583891.2,In Stock,3,8,22
ORD-000217,SKU-09815,Product_Alpha_19,Furniture,Supplier_L,Delhi WH,South,2022-02-16,2022-03-01,Rail,Net 15,1890.57,397,397,247,91,19,0,750556.29,750556.29,In Stock,9,14,13
ORD-000218,SKU-03049,Product_Delta_5,Pharmaceuticals,Supplier_H,Mumbai WH,South,2022-02-16,2022-03-07,Air,Net 15,4380.77,337,337,740,104,30,0,1476319.49,1476319.49,In Stock,8,9,19
ORD-000219,SKU-06423,Product_Alpha_15,FMCG,Supplier_K,Chennai WH,South,2022-02-16,2022-02-20,Air,Immediate,4527.44,132,132,797,129,16,5,597622.08,567740.98,In Stock,1,1,4
ORD-000220,SKU-05548,Product_Omega_27,Electronics,Supplier_F,Delhi WH,East,2022-02-16,2022-02-27,Road,Immediate,2469.86,398,398,256,49,18,15,983004.28,835553.64,In Stock,2,8,11
ORD-000221,SKU-04108,Product_Omega_42,Electronics,Supplier_G,Hyderabad WH,West,2022-02-17,2022-02-27,Road,Net 15,1657.48,276,276,62,28,26,5,457464.48,434591.26,In Stock,0,10,10
ORD-000222,SKU-08158,Product_Omega_32,Pharmaceuticals,Supplier_B,Kolkata WH,North,2022-02-17,2022-02-28,Sea,Immediate,542.94,380,380,391,160,17,0,206317.2,206317.2,In Stock,9,8,11
ORD-000223,SKU-08400,Product_Kappa_30,Apparel,Supplier_F,Mumbai WH,East,2022-02-17,2022-02-22,Air,Net 15,4767.48,13,13,539,101,11,0,61977.24,61977.24,In Stock,4,14,5
ORD-000224,SKU-04170,Product_Sigma_37,Furniture,Supplier_L,Delhi WH,East,2022-02-17,2022-02-23,Rail,Net 30,310.53,3,3,856,83,29,5,931.59,885.01,In Stock,2,3,6
ORD-000225,SKU-03255,Product_Gamma_20,Pharmaceuticals,Supplier_E,Mumbai WH,West,2022-02-17,2022-03-13,Sea,Net 15,1495.27,474,474,416,57,9,5,708757.98,673320.08,In Stock,3,3,24
ORD-000226,SKU-02154,Product_Gamma_17,FMCG,Supplier_H,Kolkata WH,West,2022-02-17,2022-03-03,Road,Net 60,1497.35,474,474,52,138,17,5,709743.9,674256.7,Low Stock,3,3,14
ORD-000227,SKU-05499,Product_Delta_31,Electronics,Supplier_A,Bangalore WH,South,2022-02-18,2022-03-16,Sea,Immediate,1608.8,466,466,763,41,27,0,749700.8,749700.8,In Stock,5,11,26
ORD-000228,SKU-07295,Product_Omega_19,Industrial Parts,Supplier_F,Hyderabad WH,West,2022-02-18,2022-03-11,Rail,Net 15,829.79,224,224,37,178,37,10,185872.96,167285.66,Low Stock,9,0,21
ORD-000229,SKU-07197,Product_Alpha_10,Industrial Parts,Supplier_F,Kolkata WH,West,2022-02-18,2022-03-06,Air,Net 30,3917.98,462,181,307,118,22,20,1810106.76,1448085.41,In Stock,6,4,16
ORD-000230,SKU-02648,Product_Omega_19,FMCG,Supplier_E,Hyderabad WH,South,2022-02-18,2022-03-11,Road,Net 60,621.26,175,175,845,189,8,5,108720.5,103284.48,Discontinued,6,12,21
ORD-000231,SKU-06539,Product_Kappa_11,Pharmaceuticals,Supplier_J,Hyderabad WH,South,2022-02-19,2022-03-02,Rail,Immediate,3178.18,387,387,650,125,3,10,1229955.66,1106960.09,In Stock,7,5,11
ORD-000232,SKU-05199,Product_Gamma_46,Industrial Parts,Supplier_B,Kolkata WH,North,2022-02-19,2022-02-25,Sea,Immediate,627.99,385,385,897,83,38,20,241776.15,193420.92,In Stock,2,3,6
ORD-000233,SKU-09445,Product_Sigma_12,FMCG,Supplier_C,Delhi WH,East,2022-02-19,2022-03-14,Road,Net 15,361.97,90,90,52,28,35,10,32577.3,29319.57,In Stock,4,7,23
ORD-000234,SKU-03557,Product_Gamma_46,Pharmaceuticals,Supplier_K,Hyderabad WH,North,2022-02-19,2022-03-09,Air,Net 60,4548.05,408,408,605,145,32,10,1855604.4,1670043.96,In Stock,9,14,18
ORD-000235,SKU-06592,Product_Gamma_11,FMCG,Supplier_K,Mumbai WH,North,2022-02-20,2022-03-15,Air,Net 60,958.74,241,241,605,114,8,10,231056.34,207950.71,In Stock,5,14,23
ORD-000236,SKU-01098,Product_Delta_8,FMCG,Supplier_B,Hyderabad WH,West,2022-02-20,2022-03-21,Road,Net 60,4108.04,35,498,451,191,44,0,143781.4,143781.4,In Stock,5,13,29
ORD-000237,SKU-03200,Product_Alpha_21,FMCG,Supplier_F,Chennai WH,West,2022-02-20,2022-03-22,Rail,Immediate,2727.71,14,14,460,187,27,5,38187.94,36278.54,In Stock,7,13,30
ORD-000238,SKU-03961,Product_Gamma_29,Electronics,Supplier_B,Mumbai WH,North,2022-02-21,2022-03-13,Rail,Net 15,398.5,195,195,774,107,32,15,77707.5,66051.38,In Stock,4,2,20
ORD-000239,SKU-05973,Product_Sigma_24,Pharmaceuticals,Supplier_G,Mumbai WH,East,2022-02-21,2022-03-19,Rail,Immediate,4777.69,397,397,485,188,36,0,1896742.93,1896742.93,In Stock,4,10,26
ORD-000240,SKU-05433,Product_Gamma_14,Pharmaceuticals,Supplier_L,Chennai WH,South,2022-02-21,2022-03-05,Sea,Net 15,1242.34,431,431,834,132,34,15,535448.54,455131.26,In Stock,0,8,12
ORD-000241,SKU-03869,Product_Alpha_43,Electronics,Supplier_E,Delhi WH,North,2022-02-21,2022-03-01,Road,Immediate,4299.63,306,306,136,91,25,10,1315686.78,1184118.1,In Stock,0,12,8
ORD-000242,SKU-01956,Product_Omega_23,Industrial Parts,Supplier_B,Mumbai WH,East,2022-02-21,2022-03-15,Sea,Net 30,852.36,334,92,973,69,31,5,284688.24,270453.83,In Stock,5,6,22
ORD-000243,SKU-09352,Product_Gamma_24,Industrial Parts,Supplier_B,Bangalore WH,South,2022-02-21,2022-03-12,Rail,Immediate,4271.17,213,213,371,167,42,10,909759.21,818783.29,In Stock,9,7,19
ORD-000244,SKU-06699,Product_Kappa_35,Industrial Parts,Supplier_J,Kolkata WH,East,2022-02-21,2022-03-20,Sea,Immediate,76.01,410,410,958,100,13,5,31164.1,29605.89,In Stock,9,6,27
ORD-000245,SKU-07944,Product_Gamma_35,Pharmaceuticals,Supplier_K,Mumbai WH,Central,2022-02-21,2022-02-27,Air,Net 15,2563.78,3,3,255,189,15,15,7691.34,6537.64,In Stock,4,8,6
ORD-000246,SKU-05493,Product_Sigma_8,Electronics,Supplier_F,Bangalore WH,South,2022-02-22,2022-03-07,Air,Net 60,3849.52,179,179,394,52,13,5,689064.08,654610.88,In Stock,9,1,13
ORD-000247,SKU-05911,Product_Alpha_26,Furniture,Supplier_F,Bangalore WH,North,2022-02-22,2022-03-04,Rail,Immediate,4674.63,40,40,36,82,33,20,186985.2,149588.16,Low Stock,5,14,10
ORD-000248,SKU-04987,Product_Kappa_50,Pharmaceuticals,Supplier_G,Bangalore WH,Central,2022-02-22,2022-03-18,Sea,Net 30,4546.92,452,452,653,124,31,5,2055207.84,1952447.45,In Stock,8,14,24
ORD-000249,SKU-07015,Product_Gamma_30,Furniture,Supplier_E,Chennai WH,West,2022-02-22,2022-03-17,Sea,Net 15,4099.93,164,164,146,199,25,10,672388.52,605149.67,Low Stock,7,3,23
ORD-000250,SKU-02218,Product_Omega_10,Furniture,Supplier_A,Bangalore WH,Central,2022-02-22,2022-03-04,Road,Immediate,4442.07,307,307,7,118,40,20,1363715.49,1090972.39,Low Stock,6,1,10
ORD-000251,SKU-05496,Product_Alpha_48,Pharmaceuticals,Supplier_J,Hyderabad WH,West,2022-02-22,2022-02-27,Road,Net 15,1004.11,235,235,250,25,23,0,235965.85,235965.85,In Stock,6,7,5
ORD-000252,SKU-05735,Product_Omega_42,Pharmaceuticals,Supplier_K,Hyderabad WH,South,2022-02-22,2022-02-28,Road,Net 60,1428.08,257,257,646,154,38,10,367016.56,330314.9,In Stock,5,1,6
ORD-000253,SKU-05555,Product_Sigma_31,Electronics,Supplier_B,Delhi WH,West,2022-02-23,2022-03-19,Air,Immediate,1451.95,360,360,570,28,3,0,522702.0,522702.0,In Stock,5,7,24
