TransactionID,CustomerID,TransactionDate,TransactionTime,TransactionType,MerchantCategory,Amount(INR),CardType,IsInternational,CustomerAge,AccountAgeDays,PreviousTransactions,DailyTransactionCount,TransactionHour,DistanceFromHome(km),Bank,DeviceUsed,FailedAttemptsLast24h,IsNewDevice,TimeSinceLastTransaction(min),IsFraud
TXN100164,CUST1361,2022-05-22,20:17:46,Online Purchase,Jewellery,21839.23,Amex,0,66,332,341,15,20,174.2,Citibank,Mobile App,1,0,1080,0
TXN100165,CUST2047,2024-12-19,03:50:42,Contactless Payment,Luxury,1613.61,Amex,1,59,1338,476,11,3,123.9,Barclays,Mobile App,0,0,263,0
TXN100166,CUST7077,2024-04-04,16:45:16,Mobile Payment,Jewellery,54211.24,Mastercard,0,32,288,47,7,16,214.3,HDFC,Mobile App,2,0,72,1
TXN100167,CUST1892,2023-09-05,12:18:39,POS Terminal,Entertainment,64216.45,Discover,0,29,387,129,18,12,4.0,Kotak,Web Browser,0,0,316,0
TXN100168,CUST1932,2024-09-03,23:18:08,Mobile Payment,Clothing,16419.95,Visa,1,27,273,128,6,23,221.6,HSBC,ATM,0,0,543,0
TXN100169,CUST8345,2021-05-06,06:20:49,Contactless Payment,Restaurant,29267.49,Mastercard,1,69,2778,148,1,6,387.3,Yes Bank,Tablet,2,1,316,0
TXN100170,CUST3096,2021-04-24,15:04:37,Contactless Payment,Clothing,1254.38,Amex,0,69,3146,201,11,15,463.9,Barclays,Mobile App,0,0,689,0
TXN100171,CUST2045,2021-06-12,10:09:01,ATM Withdrawal,Fuel,38960.88,Discover,1,52,2076,467,19,10,463.6,Kotak,ATM,0,0,418,1
TXN100172,CUST5678,2024-11-21,23:05:05,Online Purchase,Entertainment,7222.52,RuPay,0,34,84,299,20,23,25.8,Axis,Mobile App,0,0,967,0
TXN100173,CUST2125,2021-05-20,14:04:54,ATM Withdrawal,Pharmacy,5752.82,Discover,0,37,2169,235,16,14,250.1,ICICI,POS Machine,0,0,1127,0
TXN100174,CUST2445,2023-11-03,23:17:15,Bank Transfer,Jewellery,5564.36,Mastercard,0,38,1551,453,20,23,110.8,PNB,POS Machine,0,0,142,0
TXN100175,CUST1190,2022-12-22,07:46:03,Bank Transfer,Fuel,38684.22,RuPay,0,65,3588,453,12,7,313.9,ICICI,ATM,1,0,353,0
TXN100176,CUST1809,2021-04-04,11:32:02,ATM Withdrawal,Clothing,4879.72,Discover,1,46,801,41,18,11,195.6,Barclays,Web Browser,1,0,208,0
TXN100177,CUST4535,2021-04-26,06:50:07,Online Purchase,Luxury,63275.49,Discover,0,45,544,212,12,6,,HDFC,Tablet,1,1,920,1
TXN100178,CUST2731,2024-04-15,03:20:01,ATM Withdrawal,Entertainment,40661.38,RuPay,1,62,2273,209,9,3,83.8,,POS Machine,2,0,1072,1
TXN100179,CUST8520,2022-07-11,00:18:38,Online Purchase,Electronics,22346.2,Amex,0,18,1400,23,4,0,431.1,SBI,Mobile App,1,0,792,1
TXN100180,CUST3617,2021-02-24,20:21:25,Contactless Payment,Luxury,21928.66,Mastercard,0,64,2368,45,4,20,137.6,Barclays,Mobile App,1,0,1439,1
TXN100181,CUST7793,2021-11-14,00:39:54,POS Terminal,Luxury,79042.76,Discover,0,34,3586,329,17,0,409.3,Barclays,POS Machine,0,0,817,1
TXN100182,CUST5467,2024-08-11,02:03:22,POS Terminal,Groceries,106945.04,Mastercard,1,18,1493,133,20,2,277.7,Barclays,Mobile App,1,0,57,1
TXN100183,CUST5355,2021-12-01,02:26:07,Bank Transfer,Groceries,12840.59,RuPay,0,18,1412,205,11,2,,Citibank,Mobile App,0,0,708,1
TXN100184,CUST1257,2023-05-01,00:01:04,ATM Withdrawal,Luxury,3541.04,Discover,0,56,3298,74,9,0,417.8,Kotak,ATM,2,0,405,0
TXN100185,CUST3135,2022-12-24,18:44:02,Online Purchase,Travel,52726.14,RuPay,0,25,2911,65,8,18,459.4,Axis,Tablet,0,0,443,0
TXN100186,CUST4872,2023-09-08,16:51:40,Online Purchase,Groceries,10096.52,Mastercard,0,48,814,462,15,16,108.0,Citibank,Mobile App,0,0,956,0
TXN100187,CUST3320,2022-02-24,22:45:24,Contactless Payment,Electronics,41185.3,Discover,1,56,187,444,18,22,216.7,Kotak,Tablet,0,1,320,1
TXN100188,CUST4215,2023-06-19,03:08:52,Mobile Payment,Groceries,21643.41,Mastercard,0,36,1557,150,13,3,488.6,PNB,Web Browser,2,1,865,1
TXN100189,CUST6535,2021-08-20,23:54:48,ATM Withdrawal,Electronics,117501.0,Discover,0,47,44,242,11,23,177.4,Citibank,ATM,1,1,145,1
TXN100190,CUST6204,2024-09-15,07:35:31,Online Purchase,Pharmacy,8983.07,Amex,1,39,2469,233,6,7,394.9,Yes Bank,ATM,0,0,138,0
TXN100191,CUST2327,2021-11-17,21:27:54,Bank Transfer,Fuel,54261.99,Amex,0,46,2412,289,13,21,427.5,Axis,Web Browser,0,0,627,0
TXN100192,CUST5788,2022-07-08,22:55:46,ATM Withdrawal,Travel,30675.8,Mastercard,0,46,97,58,9,22,164.8,ICICI,Mobile App,0,0,198,0
TXN100193,CUST8265,2021-10-17,00:20:04,Bank Transfer,Luxury,1308.76,Discover,0,62,3279,409,17,0,150.9,HDFC,POS Machine,1,0,272,0
TXN100194,CUST3460,2021-06-09,19:03:51,ATM Withdrawal,Entertainment,18819.3,Discover,1,40,1578,2,4,19,200.3,PNB,Web Browser,0,0,661,0
TXN100195,CUST9314,2024-02-11,08:20:56,POS Terminal,Fuel,40319.22,Mastercard,0,72,676,207,4,8,287.0,ICICI,,0,0,901,0
TXN100196,CUST3705,2023-03-19,12:22:26,Online Purchase,Fuel,717.84,Mastercard,0,66,2399,274,8,12,104.0,PNB,Web Browser,0,1,816,0
TXN100197,CUST8363,2024-04-14,10:52:21,Online Purchase,Jewellery,4104.1,Visa,0,72,3429,307,2,10,34.3,HSBC,Tablet,1,0,401,0
TXN100198,CUST3041,2022-06-26,17:54:03,Contactless Payment,Restaurant,13981.48,Visa,0,37,137,231,6,17,470.7,Barclays,Mobile App,0,0,492,0
TXN100199,CUST8112,2022-01-03,15:02:37,Contactless Payment,Pharmacy,2763.09,RuPay,1,41,1662,68,9,15,259.0,Citibank,Mobile App,0,0,,0
TXN100200,CUST6759,2024-04-04,07:15:10,Online Purchase,Entertainment,7979.71,Discover,0,57,192,473,18,7,344.8,Kotak,,0,0,1248,0
TXN100201,CUST7174,2024-11-20,17:32:16,Online Purchase,Pharmacy,16414.29,Mastercard,0,24,2784,174,14,17,30.5,HSBC,ATM,2,0,700,1
TXN100202,CUST9555,2021-07-23,09:29:56,ATM Withdrawal,Pharmacy,6312.54,RuPay,1,35,1904,157,9,9,55.8,Barclays,Tablet,1,0,1095,0
TXN100203,CUST2097,2024-09-01,04:40:09,Mobile Payment,Luxury,4400.11,Discover,0,20,1113,364,16,4,26.8,Axis,Web Browser,0,0,662,0
TXN100204,CUST1273,2024-10-15,00:22:34,ATM Withdrawal,Pharmacy,6763.71,RuPay,0,26,2178,464,9,0,391.2,HDFC,ATM,0,0,1307,0
TXN100205,CUST9974,2022-03-18,04:04:52,POS Terminal,Clothing,19162.57,RuPay,0,41,2475,135,5,4,389.3,HDFC,ATM,2,0,276,1
TXN100206,CUST5625,2023-08-13,11:24:51,Mobile Payment,Fuel,2673.58,Discover,0,31,563,356,7,11,158.9,ICICI,Tablet,0,1,839,0
TXN100207,CUST1860,2024-02-26,19:08:14,Contactless Payment,Pharmacy,3329.23,Mastercard,0,34,1569,299,5,19,19.8,Yes Bank,POS Machine,1,1,1408,0
TXN100208,CUST8023,2023-05-25,02:22:49,ATM Withdrawal,Entertainment,12515.68,Visa,0,43,178,386,16,2,426.7,SBI,ATM,0,0,1251,0
TXN100209,CUST1652,2024-02-06,18:26:54,ATM Withdrawal,Electronics,96311.31,Amex,1,72,2568,142,8,18,429.1,Citibank,Tablet,2,0,75,1
TXN100210,CUST2438,2021-06-15,23:37:14,Mobile Payment,Travel,2371.94,Amex,1,41,256,400,3,23,322.8,HSBC,Web Browser,0,0,896,0
TXN100211,CUST1895,2022-06-11,12:43:54,ATM Withdrawal,Entertainment,67353.1,Visa,0,27,2855,156,3,12,409.5,Citibank,POS Machine,0,0,445,0
TXN100212,CUST8734,2022-07-19,05:45:08,Contactless Payment,Luxury,5214.83,Visa,0,38,2536,437,11,5,446.4,Kotak,POS Machine,0,0,476,0
TXN100213,CUST7944,2021-05-28,18:41:51,Bank Transfer,Groceries,21427.99,Visa,1,75,2526,34,10,18,266.7,ICICI,POS Machine,3,0,361,1
TXN100214,CUST5840,2024-06-11,21:44:09,ATM Withdrawal,Restaurant,37898.89,Visa,1,35,3423,87,20,21,363.4,PNB,ATM,0,1,1214,1
TXN100215,CUST4117,2022-03-21,06:34:52,ATM Withdrawal,Electronics,2374.5,Visa,0,70,494,371,5,6,417.0,PNB,ATM,0,1,618,0
TXN100216,CUST5547,2021-04-20,06:14:01,Mobile Payment,Luxury,8839.3,Discover,0,74,682,36,17,6,170.9,HDFC,Mobile App,0,0,1166,0
TXN100217,CUST7090,2021-12-21,11:38:42,POS Terminal,Luxury,39491.16,RuPay,1,71,2047,317,13,11,346.0,ICICI,ATM,1,0,413,1
TXN100218,CUST4324,2022-11-19,15:07:54,Contactless Payment,Jewellery,4633.85,Mastercard,0,70,1584,153,15,15,176.8,,ATM,4,0,447,1
TXN100219,CUST7177,2021-08-07,23:25:26,Online Purchase,Pharmacy,5638.34,RuPay,0,46,2860,226,13,23,5.4,SBI,Web Browser,0,0,652,0
TXN100220,CUST8709,2024-12-04,08:23:48,POS Terminal,Fuel,3461.12,Discover,0,30,2165,437,18,8,102.7,Citibank,POS Machine,1,0,516,0
TXN100221,CUST9787,2022-02-21,20:50:27,POS Terminal,Entertainment,12955.92,Discover,0,37,2279,280,20,20,49.7,ICICI,Tablet,0,0,1259,0
TXN100222,CUST2399,2022-06-20,23:19:00,POS Terminal,Fuel,11444.63,Mastercard,0,59,2321,253,17,23,464.3,PNB,POS Machine,0,0,424,1
TXN100223,CUST4535,2021-01-24,21:49:01,Mobile Payment,Entertainment,2770.51,RuPay,1,68,247,330,2,21,210.9,ICICI,Web Browser,0,0,473,0
TXN100224,CUST6084,2022-04-17,19:00:03,Bank Transfer,Entertainment,74867.63,RuPay,1,71,1551,69,17,19,437.3,Axis,POS Machine,5,1,1197,1
TXN100225,CUST1851,2023-06-25,03:09:07,Mobile Payment,Jewellery,19953.91,Visa,1,73,613,178,7,3,484.1,ICICI,ATM,0,0,1279,1
TXN100226,CUST1054,2023-06-01,13:24:16,Online Purchase,Clothing,22006.07,RuPay,1,35,56,492,1,13,49.4,Barclays,ATM,0,0,1145,0
TXN100227,CUST3807,2023-11-25,04:30:29,Bank Transfer,Electronics,7392.39,Amex,0,41,511,82,1,4,94.9,Barclays,Mobile App,0,0,1320,0
TXN100228,CUST9661,2022-07-15,20:41:21,POS Terminal,Restaurant,27307.98,Amex,0,55,2828,135,7,20,64.3,Citibank,Mobile App,0,1,722,0
TXN100229,CUST8933,2024-12-12,20:54:41,Contactless Payment,Jewellery,8870.81,RuPay,1,46,2155,497,2,20,466.9,HSBC,Tablet,0,0,580,0
TXN100230,CUST9195,2024-02-27,19:24:40,Mobile Payment,Restaurant,15666.92,RuPay,0,44,3536,431,17,19,364.9,HSBC,Web Browser,0,0,1349,0
TXN100231,CUST2847,2023-06-21,13:14:07,Online Purchase,Luxury,8307.38,Amex,0,57,663,34,2,13,394.1,Axis,Web Browser,0,0,415,0
TXN100232,CUST3229,2022-12-12,11:55:07,Online Purchase,Clothing,2840.35,Visa,0,33,1070,33,11,11,427.1,SBI,ATM,0,1,389,0
TXN100233,CUST8489,2023-05-24,05:13:24,POS Terminal,Travel,2651.68,RuPay,0,29,1853,182,16,5,208.8,Axis,Web Browser,0,0,1195,0
TXN100234,CUST6321,2023-10-10,17:02:05,Contactless Payment,Jewellery,20608.19,Visa,0,,1213,153,11,17,189.4,ICICI,POS Machine,0,1,429,1
TXN100235,CUST1250,2021-08-16,20:09:00,Bank Transfer,Luxury,30616.9,Visa,1,28,3554,15,20,20,319.0,HSBC,Tablet,0,0,534,1
TXN100236,CUST7200,2024-01-22,01:21:07,Contactless Payment,Fuel,14270.51,Discover,0,58,2310,224,2,1,268.3,Axis,ATM,0,0,759,0
TXN100237,CUST5946,2021-06-02,01:23:33,Online Purchase,Restaurant,17695.79,Discover,0,66,1563,437,15,1,159.7,Barclays,Web Browser,0,0,,0
TXN100238,CUST2307,2022-11-03,15:21:59,Mobile Payment,Electronics,3523.36,Visa,0,44,1326,389,16,15,88.4,Citibank,Web Browser,0,0,1151,0
TXN100239,CUST2407,2021-05-08,03:05:53,Mobile Payment,Clothing,6763.3,Discover,0,53,1673,219,4,3,408.6,ICICI,Tablet,0,0,1038,0
TXN100240,CUST6689,2021-05-25,12:00:50,ATM Withdrawal,Electronics,15968.69,Mastercard,0,32,1176,389,7,12,55.1,SBI,Mobile App,1,0,920,0
TXN100241,CUST4376,2023-02-04,13:05:55,POS Terminal,Groceries,3753.54,Amex,0,20,3029,362,20,13,184.1,Barclays,ATM,0,0,1417,0
TXN100242,CUST9241,2021-02-18,09:53:02,Online Purchase,Jewellery,41389.72,Mastercard,0,21,1679,14,15,9,307.8,HDFC,Web Browser,0,1,614,1
TXN100243,CUST5629,2022-09-13,00:52:41,Mobile Payment,Clothing,2455.91,Visa,0,24,728,242,8,0,227.2,SBI,POS Machine,0,1,788,0
TXN100244,CUST3754,2024-06-15,05:13:00,Online Purchase,Clothing,17419.11,Amex,1,20,1367,321,16,5,450.7,Citibank,Web Browser,1,0,1260,0
TXN100245,CUST5613,2024-06-09,07:22:49,Bank Transfer,Clothing,5761.76,Amex,1,28,376,500,1,7,85.8,HDFC,Web Browser,0,0,1167,0
TXN100246,CUST6056,2022-10-14,13:56:52,Bank Transfer,Pharmacy,54072.03,Mastercard,0,60,1487,245,6,13,381.1,PNB,POS Machine,1,0,117,0
TXN100247,CUST3722,2024-04-24,08:03:30,POS Terminal,Electronics,6769.18,Discover,0,68,2268,436,2,8,228.9,PNB,Web Browser,1,0,75,0
TXN100248,CUST6225,2024-02-24,17:23:08,Contactless Payment,Fuel,51014.86,Visa,0,57,386,288,5,17,405.1,Citibank,POS Machine,0,1,1393,0
TXN100249,CUST1965,2023-02-06,23:23:39,Bank Transfer,Jewellery,59007.88,Mastercard,0,45,1122,250,13,23,241.0,Yes Bank,Web Browser,1,0,460,1
TXN100250,CUST1027,2023-07-11,04:45:15,POS Terminal,Fuel,15596.12,Amex,0,27,2467,186,11,4,206.2,Axis,Mobile App,1,0,900,0
TXN100251,CUST5667,2021-09-19,15:59:49,Bank Transfer,Groceries,5422.92,Visa,1,25,3148,389,9,15,,Yes Bank,Tablet,1,0,24,0
TXN100252,CUST3349,2021-08-04,12:03:14,POS Terminal,Luxury,9724.27,Mastercard,0,74,1420,482,2,12,236.5,HSBC,ATM,0,0,533,0
TXN100253,CUST8739,2022-12-14,16:40:18,Bank Transfer,Luxury,22287.15,Mastercard,0,61,876,84,16,16,122.7,HDFC,POS Machine,2,1,1017,0
TXN100254,CUST4895,2021-04-22,08:22:22,POS Terminal,Restaurant,100605.72,Visa,0,27,3488,491,16,8,72.0,Kotak,POS Machine,2,1,156,1
TXN100255,CUST8030,2024-08-05,05:49:17,POS Terminal,Clothing,104643.11,Mastercard,0,70,1053,57,15,5,341.9,HSBC,POS Machine,0,1,905,1
TXN100256,CUST9606,2022-05-23,10:01:11,Contactless Payment,Pharmacy,3664.54,Amex,0,58,842,2,18,10,301.9,Citibank,POS Machine,0,0,309,0
TXN100257,CUST4628,2023-11-09,11:17:52,Mobile Payment,Restaurant,75762.33,Mastercard,0,70,1304,466,10,11,148.2,HSBC,POS Machine,0,0,544,0
TXN100258,CUST6065,2023-03-15,07:29:56,Bank Transfer,Jewellery,36306.59,Visa,0,62,3163,324,4,7,287.4,ICICI,POS Machine,0,0,756,0
TXN100259,CUST7472,2024-04-23,08:23:06,ATM Withdrawal,Jewellery,15593.59,Discover,0,61,2920,248,18,8,279.2,ICICI,POS Machine,0,0,662,0
TXN100260,CUST3481,2024-03-13,19:38:08,Bank Transfer,Electronics,61947.84,RuPay,1,73,1981,343,18,19,76.6,HSBC,Mobile App,0,0,517,1
TXN100261,CUST4788,2024-10-14,01:52:38,Bank Transfer,Groceries,20473.2,Amex,1,49,2710,41,15,1,208.1,ICICI,Web Browser,0,0,250,1
TXN100262,CUST8357,2021-11-23,19:09:31,POS Terminal,Restaurant,7235.2,Visa,1,18,2561,188,2,19,6.5,SBI,Web Browser,1,0,1182,0
TXN100263,CUST6239,2023-09-14,20:05:10,Online Purchase,Restaurant,1188.52,Visa,1,20,3197,425,4,20,326.7,Axis,ATM,1,0,459,0
TXN100264,CUST3623,2021-04-21,16:41:49,Online Purchase,Travel,9022.36,Discover,0,40,859,110,14,16,263.1,HSBC,Tablet,0,0,1119,0
TXN100265,CUST1916,2022-03-04,09:20:52,Bank Transfer,Luxury,73946.93,Discover,0,18,372,122,14,9,158.2,Barclays,POS Machine,5,0,172,1
TXN100266,CUST3752,2023-08-04,06:50:50,POS Terminal,Restaurant,3960.13,Mastercard,0,45,145,216,18,6,330.0,SBI,,0,0,1368,0
TXN100267,CUST8715,2024-05-08,09:15:09,ATM Withdrawal,Entertainment,4536.69,Discover,0,42,1016,54,6,9,77.6,SBI,Tablet,0,0,,0
TXN100268,CUST4700,2024-04-05,02:35:13,POS Terminal,Fuel,98565.97,Mastercard,0,24,867,420,9,2,85.8,HDFC,Tablet,2,1,846,1
TXN100269,CUST5948,2024-09-08,08:03:49,Contactless Payment,Electronics,1083.13,Amex,0,59,3511,387,13,8,178.4,Axis,Mobile App,0,0,248,0
TXN100270,CUST2128,2021-11-03,21:41:21,ATM Withdrawal,Luxury,15871.59,Amex,0,36,1879,196,8,21,251.2,SBI,POS Machine,0,0,1090,0
TXN100271,CUST2847,2023-02-27,18:37:27,Mobile Payment,Travel,27073.36,Visa,0,18,1371,184,9,18,434.6,ICICI,Web Browser,0,0,227,0
TXN100272,CUST3468,2022-12-13,07:51:15,Mobile Payment,Travel,3516.48,Visa,0,39,3524,428,6,7,175.4,ICICI,POS Machine,0,1,1426,0
TXN100273,CUST1797,2024-04-12,16:52:37,Bank Transfer,Pharmacy,26547.78,RuPay,0,34,243,92,2,16,401.1,Barclays,ATM,1,0,7,0
TXN100274,CUST4715,2021-08-11,12:36:44,ATM Withdrawal,Groceries,6009.49,Discover,1,70,400,201,4,12,293.5,Barclays,POS Machine,0,0,656,0
TXN100275,CUST3684,2024-10-05,21:40:28,Bank Transfer,Luxury,13643.84,RuPay,0,59,2020,462,12,21,262.2,PNB,Mobile App,2,0,933,1
TXN100276,CUST4861,2023-02-18,21:10:23,POS Terminal,Restaurant,40751.41,Visa,0,64,969,372,16,21,97.6,Axis,ATM,3,0,1072,0
TXN100277,CUST6698,2021-07-07,01:04:00,ATM Withdrawal,Entertainment,2429.49,RuPay,0,,3313,433,9,1,328.2,PNB,Tablet,0,0,579,0
TXN100278,CUST5847,2022-04-21,02:25:53,Mobile Payment,Pharmacy,11038.66,Discover,0,65,1800,319,17,2,293.3,ICICI,Mobile App,0,0,7,1
TXN100279,CUST5948,2024-08-22,23:57:41,ATM Withdrawal,Groceries,3044.75,Amex,0,61,1639,470,1,23,83.6,Citibank,POS Machine,,0,1150,0
TXN100280,CUST4101,2022-12-21,12:39:03,Contactless Payment,Jewellery,1475.02,RuPay,0,30,323,199,9,12,50.9,Yes Bank,Mobile App,0,1,1376,0
TXN100281,CUST1595,2021-06-08,18:20:15,Contactless Payment,Restaurant,41586.31,RuPay,0,44,278,316,20,18,130.4,Kotak,Mobile App,1,0,443,0
TXN100282,CUST1075,2024-12-05,17:23:02,Contactless Payment,Pharmacy,2204.77,Discover,0,27,528,253,15,17,32.8,HDFC,ATM,0,0,429,0
TXN100283,CUST1590,2023-06-05,23:12:02,POS Terminal,Jewellery,3912.61,Mastercard,0,37,276,61,15,23,446.3,ICICI,Tablet,,0,11,0
TXN100284,CUST4704,2024-05-17,10:09:30,Online Purchase,Electronics,7392.36,RuPay,0,53,308,215,6,10,64.8,HDFC,ATM,0,0,412,0
TXN100285,CUST8786,2021-08-21,17:05:58,POS Terminal,Groceries,14915.17,Amex,0,38,2360,50,10,17,325.0,Barclays,POS Machine,0,0,1256,0
TXN100286,CUST5709,2021-01-02,08:04:34,Online Purchase,Clothing,1266.2,Amex,0,68,2270,189,15,8,44.1,SBI,Mobile App,2,0,654,0
TXN100287,CUST1516,2023-04-24,12:06:34,ATM Withdrawal,Electronics,785.04,Amex,0,,3574,116,15,12,477.2,PNB,ATM,1,0,510,0
TXN100288,CUST5258,2022-10-28,12:19:36,ATM Withdrawal,Entertainment,2105.34,Mastercard,0,62,794,433,1,12,187.0,PNB,Mobile App,0,0,,0
TXN100289,CUST1269,2021-01-13,02:52:14,Mobile Payment,Clothing,13305.31,Discover,0,53,3345,359,14,2,138.5,HDFC,Mobile App,1,1,446,0
TXN100290,CUST9094,2024-06-20,04:58:40,POS Terminal,Jewellery,52461.55,Visa,0,19,3520,387,12,4,161.0,PNB,ATM,0,1,23,1
TXN100291,CUST4204,2024-07-21,23:13:44,Contactless Payment,Restaurant,71779.61,Mastercard,0,35,752,335,14,23,93.6,Barclays,ATM,0,0,1330,1
TXN100292,CUST5856,2024-11-25,20:52:17,ATM Withdrawal,Electronics,34827.98,Discover,0,35,1353,157,17,20,248.2,HDFC,POS Machine,1,0,,1
TXN100293,CUST3369,2024-05-04,00:11:46,ATM Withdrawal,Fuel,13393.19,Amex,0,36,2163,406,12,0,159.9,PNB,Mobile App,1,0,940,0
TXN100294,CUST8765,2024-04-17,02:32:11,Online Purchase,Clothing,41265.44,Amex,0,69,3191,345,8,2,194.5,HDFC,ATM,3,0,880,1
TXN100295,CUST5694,2021-02-05,05:15:07,Online Purchase,Restaurant,43885.9,RuPay,1,36,3349,189,15,5,,Yes Bank,POS Machine,0,0,914,1
TXN100296,CUST6044,2022-06-08,13:56:24,POS Terminal,Restaurant,6431.36,RuPay,0,62,1705,152,12,13,418.9,HSBC,Tablet,0,0,678,0
TXN100297,CUST2716,2024-04-20,22:45:46,ATM Withdrawal,Travel,13137.17,Discover,0,53,1582,381,17,22,397.9,SBI,Mobile App,1,0,1142,0
TXN100298,CUST2271,2024-06-21,01:07:47,Mobile Payment,Groceries,25576.17,Amex,0,73,2160,214,10,1,278.7,SBI,Web Browser,5,0,355,1
TXN100299,CUST8382,2024-10-24,10:55:25,POS Terminal,Electronics,13624.52,Discover,0,23,1571,360,18,10,403.0,SBI,ATM,0,0,235,0
TXN100300,CUST3165,2024-06-19,20:37:50,Online Purchase,Pharmacy,50198.16,Visa,0,35,1897,391,13,20,12.1,Kotak,Mobile App,1,1,437,0
TXN100301,CUST1671,2024-03-06,13:08:40,Online Purchase,Travel,15547.43,RuPay,0,40,1645,44,16,13,190.6,SBI,Web Browser,0,0,415,0
TXN100302,CUST6094,2022-10-06,07:07:34,Online Purchase,Jewellery,8557.41,RuPay,0,38,77,436,5,7,215.7,Yes Bank,Mobile App,0,0,453,0
TXN100303,CUST1647,2022-09-23,15:50:42,Bank Transfer,Entertainment,9692.95,Mastercard,0,57,1810,140,13,15,25.6,Kotak,ATM,1,0,271,0
TXN100304,CUST7537,2021-06-06,01:27:43,POS Terminal,Electronics,28522.63,Amex,1,51,1021,209,16,1,335.8,SBI,ATM,1,1,363,0
TXN100305,CUST5152,2024-10-07,03:28:26,Mobile Payment,Entertainment,37408.62,Amex,0,47,3254,335,11,3,490.5,Axis,Web Browser,0,1,282,1
TXN100306,CUST5862,2023-10-28,20:51:59,Online Purchase,Entertainment,5357.56,Amex,1,30,1268,112,17,20,76.3,HDFC,Tablet,0,0,364,0
TXN100307,CUST1545,2023-12-25,16:46:19,Mobile Payment,Groceries,1436.29,Visa,1,70,2493,301,14,16,425.5,HDFC,Mobile App,1,0,1209,0
TXN100308,CUST9546,2023-07-08,09:23:54,Mobile Payment,Fuel,20610.66,Mastercard,0,,2348,317,4,9,317.3,Citibank,Tablet,0,1,285,0
TXN100309,CUST5641,2021-08-21,03:37:43,Online Purchase,Travel,25040.68,Discover,0,25,3236,159,11,3,186.1,SBI,Web Browser,0,0,1163,0
TXN100310,CUST3621,2022-01-06,05:26:53,Bank Transfer,Clothing,5793.09,Visa,0,33,3604,149,15,5,40.3,ICICI,Tablet,,0,650,0
TXN100311,CUST2591,2024-10-20,09:08:35,ATM Withdrawal,Entertainment,6986.89,Mastercard,0,51,3650,372,6,9,461.0,Yes Bank,Tablet,1,0,1393,0
TXN100312,CUST4899,2024-04-02,03:20:20,ATM Withdrawal,Travel,17534.75,Amex,0,29,2097,169,13,3,474.4,Citibank,Tablet,1,0,1408,0
TXN100313,CUST7020,2024-05-14,14:53:19,POS Terminal,Jewellery,70350.21,Mastercard,0,47,3604,226,6,14,22.4,Barclays,POS Machine,0,0,,0
TXN100314,CUST9377,2023-10-11,19:23:39,Online Purchase,Luxury,177691.87,Visa,0,31,1725,30,14,19,320.7,HSBC,Mobile App,0,1,991,1
TXN100315,CUST9562,2024-05-07,17:20:38,Contactless Payment,Restaurant,44680.26,Mastercard,0,54,285,142,4,17,314.6,Axis,Tablet,0,1,468,0
TXN100316,CUST2672,2023-01-24,17:42:20,Contactless Payment,Luxury,34574.56,Visa,1,48,1915,300,7,17,246.6,SBI,POS Machine,0,0,453,1
TXN100317,CUST1258,2023-08-21,06:04:19,Contactless Payment,Clothing,30957.62,Visa,0,22,3333,173,2,6,258.5,HDFC,Web Browser,4,0,1103,1
TXN100318,CUST6042,2023-05-10,18:33:02,Contactless Payment,Travel,30304.76,Discover,0,62,742,338,6,18,215.1,HSBC,Tablet,2,0,1385,0
TXN100319,CUST3147,2024-12-13,21:15:11,Bank Transfer,Groceries,13252.63,Discover,0,20,2624,440,14,21,427.6,HDFC,ATM,1,0,3,0
TXN100320,CUST1191,2022-06-11,14:26:45,Bank Transfer,Luxury,16256.94,Visa,0,21,2694,2,18,14,252.5,HDFC,ATM,0,0,1205,0
TXN100321,CUST6529,2021-09-16,12:30:09,ATM Withdrawal,Luxury,6558.68,Visa,1,66,3028,216,19,12,345.2,Yes Bank,Web Browser,0,0,528,0
TXN100322,CUST3473,2023-05-14,07:11:51,Online Purchase,Fuel,1038.27,Mastercard,0,73,2781,252,11,7,413.5,Axis,POS Machine,0,1,,0
TXN100323,CUST2990,2024-12-25,12:46:32,POS Terminal,Entertainment,15961.87,Discover,0,67,644,239,8,12,372.8,HSBC,Mobile App,1,0,926,1
TXN100324,CUST6560,2021-09-07,18:57:02,POS Terminal,Clothing,44717.46,Amex,0,66,3095,263,8,18,386.9,Axis,Tablet,0,0,1083,1
TXN100325,CUST8829,2021-08-25,22:18:38,Mobile Payment,Entertainment,50324.33,Mastercard,0,70,1371,199,18,22,89.4,HDFC,POS Machine,4,0,1180,1
TXN100326,CUST2772,2021-09-10,13:38:24,ATM Withdrawal,Clothing,986.6,Amex,0,70,2041,3,7,13,231.3,Kotak,Mobile App,0,0,837,0
TXN100327,CUST3407,2021-02-17,06:21:30,Online Purchase,Electronics,125939.99,Amex,0,44,2590,164,5,6,194.6,Axis,ATM,0,0,1045,0
TXN100328,CUST6427,2023-03-28,14:36:17,POS Terminal,Luxury,15684.84,Visa,0,55,220,117,13,14,78.5,ICICI,Tablet,0,0,1361,0
TXN100329,CUST9343,2022-12-02,07:39:04,POS Terminal,Groceries,116805.61,Discover,1,66,925,399,4,7,274.7,Axis,Tablet,0,1,,1
